attr.0,attr.1,attr.2,attr.3,attr.4,attr.5,attr.6,attr.7,attr.8,attr.9,class,label
-0.017322848,-0.00347996,-0.009252884,-0.009282436,0.010619684,-0.016791588,-0.006738505,0.008041197,0.00131001,0.008096781,2,2_033_img5.jpg
-0.021564942,-0.002467159,-0.004984728,-0.015626013,0.011061832,-0.023509802,-0.016995179,0.007046336,0.004711408,0.005788677,2,2_033_img6.jpg
-0.023398574,-0.006986245,-0.015031192,-0.016761597,-0.002652225,0.004147678,-0.014104873,0.003097025,-0.040253565,0.017779376,2,2_034_img1.jpg
-0.005993166,-0.031223381,0.005115083,-0.012904893,-0.0001609,0.009712957,-0.01958152,0.003079325,-0.064814225,0.019343438,2,2_034_img2.jpg
-0.027903752,-0.013021333,-0.002260221,-0.017581308,-0.003002157,-0.00325309,-0.010571186,0.007249567,-0.020504756,0.000230292,2,2_034_img3.jpg
-0.021637736,-0.000540103,-0.027023949,-0.02130015,0.007595243,-0.005966329,-0.006177373,0.000398433,0.000246407,0.003274985,2,2_034_img4.jpg
-0.008845188,-0.017217454,-0.002334222,-0.012868264,0.007513031,-0.002532005,-0.006465782,0.005795686,-0.03180018,0.004369227,2,2_034_img5.jpg
-0.005501069,-0.006212689,-0.017259719,-0.00943089,-0.000817649,-0.005442979,-0.005805207,0.010175548,-0.017212223,0.00509028,2,2_034_img6.jpg
-0.002103712,-0.017614484,-0.005198053,0.001941964,-0.005093793,-0.027958453,0.001388535,-0.012673367,-0.011603743,-0.00627955,2,2_035_img1.jpg
-0.002656945,-0.020179685,-0.00052804,0.001480007,-0.007346917,-0.02691626,-0.001723076,-0.009924195,-0.007038103,-0.00777579,2,2_035_img2.jpg
-0.001699389,-0.016301705,-0.00643425,0.003094434,-0.008353469,-0.024457023,-0.000640817,-0.009584129,-0.005625065,-0.008643182,2,2_035_img3.jpg
-0.002442586,-0.025852,-0.0048329,-0.005392791,-0.002685236,-0.014519865,-0.011301493,-0.002666383,-0.00042309,-0.016102508,2,2_035_img4.jpg
-0.00884823,-0.025266264,0.005781468,-0.000241626,-0.006309995,-0.017821938,-0.006930909,-0.007293712,-4.94E-05,-0.008021889,2,2_035_img5.jpg
-0.010273644,-0.021587156,0.006069422,-0.004162481,-0.001672593,-0.019882295,-0.010118481,4.79E-05,-0.005149108,-0.008281409,2,2_035_img6.jpg
-0.010075639,-0.00427976,-0.022531215,-0.009935503,-0.000225152,-0.025945026,-0.002306884,-0.000473315,-0.011145004,0.001282729,2,2_036_img1.jpg
-0.018879754,-0.002073121,-0.016286654,0.000129323,0.003413469,-0.02262275,-0.004778041,-0.004710283,-0.010315825,2.65E-05,2,2_036_img2.jpg
-0.019427303,-0.005501107,-0.011718466,-0.005707783,0.000156806,-0.020053733,-0.010570299,0.004214778,-0.01039537,-0.000109638,2,2_036_img3.jpg
-0.01635543,-0.001022664,-0.009772611,-0.003123095,-0.00477568,-0.014420411,-0.00272348,0.001101362,-0.005153577,-0.00788436,2,2_036_img4.jpg
-0.020746637,0.00570035,-0.024733562,-0.018375002,-0.002050175,-0.00943195,-0.004344635,0.008418689,-0.000829697,-0.001322607,2,2_036_img5.jpg
-0.022055933,0.01183832,-0.028792873,-0.016573152,-0.001183815,-0.006238096,-0.002895163,0.012075097,3.17E-05,0.001578591,2,2_036_img6.jpg
-0.010381104,-0.002301502,-0.009300964,-0.000749149,-0.009931458,0.003027527,0.004173208,-0.003533289,-0.008347441,-0.004960266,2,2_037_img1.jpg
0.003289777,-0.011981054,-0.016531069,-0.002594443,-0.015543412,-0.00513699,-0.000267146,0.000511528,0.000560089,0.000287138,2,2_037_img2.jpg
0.003474553,-0.014426617,-0.004971317,0.002895213,-0.009655208,-0.007869326,-0.002846479,0.005729543,0.004372727,0.00335766,2,2_037_img3.jpg
-0.007428709,-0.010972223,-0.005583304,-0.005975951,-0.000669346,-0.001600183,-0.002589371,0.001781024,-0.003223832,-0.007597109,2,2_037_img4.jpg
0.002008466,-0.018656414,0.004177693,0.000875341,-0.016951442,-0.00665514,0.002043525,0.003804744,8.89E-05,-0.004763606,2,2_037_img5.jpg
-0.008594494,-0.015031075,0.004999424,-0.006273641,-0.006109839,-0.006618196,0.000358201,0.006707712,0.000646645,-0.003857817,2,2_037_img6.jpg
-0.026488641,2.95E-05,-0.004464041,0.000169662,-0.016612293,-0.003347991,-0.000385751,-0.000965218,-0.002576099,0.001181775,2,2_038_img1.jpg
-0.018965598,-0.001719121,-0.015971895,-0.007708273,-0.025671093,-0.006560984,-0.00417067,0.002777331,-0.002951177,6.66E-05,2,2_038_img2.jpg
-0.015425339,-0.006469579,-0.008782852,-0.007376823,-0.023196798,-0.016913092,0.002378055,0.002459559,-0.006800114,0.004354618,2,2_038_img3.jpg
-0.02249738,0.006900964,-0.015166162,-0.001400965,-0.018133016,0.001819379,0.000503894,0.001562958,-0.00671608,-0.002346995,2,2_038_img4.jpg
-0.01762382,-0.001264213,-0.014674321,-0.0038106,-0.025490727,-0.013487456,0.001118503,0.000351465,-0.007231188,0.003698041,2,2_038_img5.jpg
-0.008813861,-0.006875422,-0.003493705,-0.00236579,-0.013787883,-0.01620212,0.006326709,0.000724515,-0.008007236,0.00596911,2,2_038_img6.jpg
-0.02176561,1.11E-05,-0.02207666,-0.01053906,-0.01763644,0.000794607,-0.010060659,0.010375598,-0.002830414,0.002471393,2,2_039_img1.jpg
-0.022940084,0.000262879,-0.024775703,-0.014269098,-0.014838229,-0.004364247,-0.008602553,0.007776074,-0.00277636,0.005829215,2,2_039_img2.jpg
-0.020634133,-0.003128645,-0.019767255,-0.012897356,-0.016482115,-0.00082285,-0.005518244,0.002971917,-0.001106967,0.006165291,2,2_039_img3.jpg
-0.015777273,-0.004813201,-0.01732227,-0.008806445,-0.018137163,0.005755175,-0.007880292,0.005015066,-0.007972881,0.002615933,2,2_039_img4.jpg
-0.016635448,0.000311021,-0.019964708,-0.009266539,-0.01803291,-0.000805505,-0.004064499,0.008091842,-0.00666229,0.002566736,2,2_039_img5.jpg
-0.010045981,-0.002610118,-0.016403297,-0.004111264,-0.014982809,-0.006677086,0.000581712,0.003331398,-0.002544686,0.000941,2,2_039_img6.jpg
-0.009836859,-0.001755793,-0.009068932,-0.001471013,-0.023343673,0.001371358,0.002375198,0.004656198,-0.002992582,-0.004184299,2,2_040_img1.jpg
-0.02588007,-0.000403388,-0.005790098,-0.010706112,-0.017460667,0.001189589,0.000274421,0.004943308,-0.003319074,-0.004164476,2,2_040_img2.jpg
-0.032959834,-0.002207181,-0.005635141,-0.010229169,-0.015761405,0.003512607,-0.004129078,0.000298282,0.002105691,-0.003772339,2,2_040_img3.jpg
-0.013632316,0.000415546,-0.011210654,-0.007348679,-0.02307009,0.00154788,0.005599183,0.004184506,-0.002635091,0.000677304,2,2_040_img4.jpg
-0.010549446,6.20E-07,-0.015160229,-0.001818253,-0.02112243,0.011265004,0.001028892,0.005713452,-0.001180094,-0.001975343,2,2_040_img5.jpg
-0.017955216,-0.004377681,-0.004093729,-0.002889475,-0.01725589,0.007306867,0.000779711,0.00299705,0.003921178,-0.003152629,2,2_040_img6.jpg
-0.03248908,-0.004861485,-0.001678931,-0.005456725,-0.01135607,0.00229825,-0.00368326,-0.000917464,0.006572603,0.002017643,2,2_041_img1.jpg
-0.01256071,-0.012899179,-0.003542436,-0.000643744,-0.021685477,-0.003008668,-0.003488699,-0.002865275,0.009759679,0.001370498,2,2_041_img2.jpg
-0.018128216,-0.015333753,-0.001977286,-0.001825438,-0.015280172,-0.009536787,-0.004977459,-0.006640582,0.004683006,0.00444475,2,2_041_img3.jpg
-0.02327994,0.00051891,-0.012233489,-0.004684667,-0.003783435,-0.003610835,-0.003996822,-0.001701421,-0.000826407,0.005438562,2,2_041_img4.jpg
-0.006107613,-0.013764265,0.003595863,0.006873275,-0.016569534,-0.00830948,-0.004537437,0.007354989,0.004578274,0.001350601,2,2_041_img5.jpg
-0.04645603,0.001852101,-0.008240749,-0.013607306,0.009109581,-0.000862218,-0.015394526,0.00421948,0.01074216,0.009773412,2,2_041_img6.jpg
-0.007568594,-0.004048504,-0.023299327,-0.004154769,-0.012879102,-0.017061587,-0.000363489,0.000144609,-1.94E-05,0.002527788,2,2_042_img1.jpg
-0.019959284,0.000946093,-0.018735718,-0.01557808,-0.008493098,-0.009812038,-0.00622494,0.011717828,-0.003926051,-0.006067941,2,2_042_img2.jpg
-0.024965443,0.004445355,-0.026559014,-0.013600649,-0.007278992,-0.009164174,-0.010089521,0.009283991,0.002546814,0.000456685,2,2_042_img3.jpg
0.003021663,-0.009489093,-0.017307868,-0.004259341,-0.001335095,-0.009107013,0.000134024,0.00114248,-0.003630164,0.004485109,2,2_042_img4.jpg
-0.017048927,0.000814953,-0.020154,-0.009504999,-0.007862047,-0.012048776,-0.005436549,0.006210509,-0.000930242,-0.001551363,2,2_042_img5.jpg
-0.018234054,0.000405672,-0.020898348,-0.006505687,-0.011756816,-0.002261045,-0.003470355,0.005236343,0.004752273,0.000144206,2,2_042_img6.jpg
-0.007615766,-0.001093152,-0.02430768,-0.001863161,-0.017057763,-0.000988061,-0.003176475,0.003051953,0.003608685,-0.001839126,2,2_043_img1.jpg
-0.00095664,-0.004966578,-0.02002307,-0.009441012,-0.011168853,0.00314901,0.004412484,0.004168626,0.005211887,0.001455193,2,2_043_img2.jpg
0.001302843,-0.004956388,-0.02311135,-0.008221332,-0.013361987,0.001502161,0.002852571,0.004257451,0.003101303,-0.003580109,2,2_043_img3.jpg
0.0001658,0.003000112,-0.02867151,-0.010784201,-0.002739777,0.006763678,-0.002089153,0.01096587,0.002420269,-0.004711323,2,2_043_img4.jpg
-0.0113461,-7.21E-05,-0.01829435,-0.012723758,-0.004376269,0.011224365,0.001139379,0.006279056,-0.000290513,-0.003887343,2,2_043_img5.jpg
0.001320032,-0.004470821,-0.022881623,-0.00456391,-0.012748285,0.006925235,0.000699295,0.003204545,0.003752746,-0.001660783,2,2_043_img6.jpg
-0.008393539,-0.000688055,-0.014699095,0.007357047,-0.012188119,-0.002279272,0.004089466,-0.008489554,-0.004231226,0.007335014,2,2_044_img1.jpg
-0.015394411,-0.000925205,-0.014260275,-0.002186629,-0.012671269,0.006744647,-0.002443085,0.000697116,-0.00617182,0.006996171,2,2_044_img2.jpg
-0.011910676,-0.001661773,-0.014696263,0.000600804,-0.010066871,0.005900515,-0.003630145,0.001224454,-0.006028647,0.008295455,2,2_044_img3.jpg
-0.001607962,-0.010917189,-0.009253737,0.001217158,-0.010509471,0.013278747,-0.002007494,0.00132444,-0.008089892,0.008139541,2,2_044_img4.jpg
-0.013353759,-0.002337926,-0.013672496,-0.000977177,-0.014533982,0.012939657,-0.00431174,0.004036236,-0.009982009,0.006984024,2,2_044_img5.jpg
-0.007546447,-0.006288874,-0.008521521,0.002446549,-0.006607091,0.004542945,-0.002825422,0.005735015,-0.006289273,0.00559407,2,2_044_img6.jpg
-0.02072995,-0.005955485,0.004482892,0.006660516,-0.026029652,0.01000414,0.002753467,-0.010216744,-0.002234359,0.001905566,2,2_045_img1.jpg
-0.003811133,-0.007917958,-0.008851427,0.007247683,-0.017078742,0.005410912,0.001067337,-0.004040835,0.000491186,0.013001295,2,2_045_img2.jpg
-0.012342232,-0.007027117,-0.012374747,0.003897871,-0.010790776,0.005541306,-0.001422604,-0.007045611,-0.00367893,0.009640204,2,2_045_img3.jpg
-0.011618056,-0.00392788,0.001670627,0.003031292,-0.011522313,0.006684789,0.012072862,-0.007975659,2.39E-05,0.005738441,2,2_045_img4.jpg
-0.006306081,-0.002863794,-0.012541606,0.005989937,-0.017259594,0.000707031,0.004405962,-0.00607297,-0.000565372,0.008593609,2,2_045_img5.jpg
-0.014283746,-0.004518785,-0.014320087,-0.001868942,-0.019172322,0.005311718,-0.001718409,0.002765339,-0.001535212,0.006020923,2,2_045_img6.jpg
-0.023639956,0.008375398,-0.025435533,-0.006231017,-0.022762515,0.002378223,-0.002942281,0.002597636,-0.005040442,-0.004187149,2,2_046_img1.jpg
0.007756506,-0.007265345,-0.025901647,-0.006957433,-0.01613787,0.003440864,0.001333933,-0.000341416,-0.004905901,-0.003309887,2,2_046_img2.jpg
-0.004746105,-0.001538526,-0.02409083,0.003571904,-0.01051832,9.71E-05,0.001561118,-0.007333143,0.005316093,-0.001737907,2,2_046_img3.jpg
-0.016241917,0.005809276,-0.032790676,-0.011262561,-0.008606189,-0.005312373,-0.003640269,-0.000357682,-0.002856611,-0.003303391,2,2_046_img4.jpg
0.004818486,-0.004208748,-0.019027237,0.002909885,-0.01525524,0.009039163,0.00137411,0.002779719,-0.009876617,-0.001934018,2,2_046_img5.jpg
0.002392774,-0.00389805,-0.019972946,0.001816097,-0.009129196,-0.003207172,0.002193797,-0.001665556,0.002564478,-0.003407849,2,2_046_img6.jpg
-0.006920813,0.002857772,-0.024726884,0.00281551,-0.014550828,-0.007767702,0.004058856,-0.005249182,-0.002983182,0.00026006,2,2_047_img1.jpg
-0.015217157,-0.001399737,-0.015362298,0.004527794,-0.008787489,-0.011978501,0.001497296,-0.005999153,3.27E-05,0.007099085,2,2_047_img2.jpg
-0.004560371,-0.002627026,-0.026728377,-0.000468733,-0.013202675,-0.009168934,-0.00145287,-0.001860012,0.002782568,0.005337381,2,2_047_img3.jpg
-0.006277742,0.003971429,-0.020951947,2.54E-05,-0.012092093,-0.011310779,0.005515203,-0.003537182,-0.005208048,0.000732393,2,2_047_img4.jpg
-0.015785934,0.001953257,-0.01603933,0.002790802,-0.011540664,-0.01004629,0.00022103,-0.00272713,-0.004278259,0.001100586,2,2_047_img5.jpg
-0.008382687,0.001226658,-0.025956668,-0.001203476,-0.013886074,-0.011153135,0.000514712,-0.002949491,0.001297042,0.001102064,2,2_047_img6.jpg
0.004439839,0.000163572,-0.021658422,0.00156462,-0.04124258,0.01584218,0.001762389,0.014334116,0.002741362,0.005785544,2,2_048_img1.jpg
0.007192069,-0.007085037,-0.021950964,0.000678257,-0.052193176,0.016022185,-0.002894742,0.01584522,0.001312345,0.004733086,2,2_048_img2.jpg
4.24E-05,-0.005163758,-0.022403968,-0.001471431,-0.044079598,0.012678823,-0.003349051,0.011694589,0.002326794,0.001691789,2,2_048_img3.jpg
-0.009915136,0.006882565,-0.029755302,-0.001947338,-0.028157867,0.005055768,-0.00131966,0.009062909,0.000317668,0.004969443,2,2_048_img4.jpg
-0.002684942,-0.000165381,-0.030527107,-0.005930577,-0.030747382,0.005882264,-0.004152002,0.01012552,0.002269288,0.005524457,2,2_048_img5.jpg
-0.003129631,-0.001752815,-0.029020384,-0.006083036,-0.02390759,0.002103459,0.000432014,0.005238634,-0.004462934,0.012171886,2,2_048_img6.jpg
-0.012912497,-0.000970611,-0.0213442,-0.012201766,-0.040397517,0.001482701,-0.000311796,0.007994187,-0.007257744,0.005071076,2,2_049_img1.jpg
-0.002800685,-0.004542014,-0.024177909,-0.006440598,-0.024006344,0.003240083,-0.004336579,0.011939899,-0.007382673,0.004026,2,2_049_img2.jpg
0.014778541,-0.009820019,-0.023937028,-0.00332356,-0.009983988,-0.001952371,0.000571158,-0.002728464,-0.003516133,0.010402226,2,2_049_img3.jpg
-0.019037988,-0.002723244,-0.02115364,-0.017435005,-0.030950544,-0.002929117,-0.00042257,0.003746137,-0.009216794,0.009393988,2,2_049_img4.jpg
-0.0064438,-0.00169613,-0.025356513,-0.012735491,-0.014714805,0.002084164,-0.005016851,0.009476943,-0.010289234,0.00691629,2,2_049_img5.jpg
-0.000884618,0.006111642,-0.02620332,-0.003601566,-0.009081916,-0.0098834,0.003093777,0.002619368,-0.006177983,0.009749516,2,2_049_img6.jpg
-0.017200487,-0.004664569,-0.005577407,-0.006782251,-0.00191836,-0.024837784,-0.001672395,-0.003962192,-0.015677176,-0.013670133,2,2_050_img1.jpg
0.013117376,-0.022601692,0.00024524,-0.009653811,-0.008339017,-0.01818691,-0.003543972,0.008225417,-0.005203764,-0.017366398,2,2_050_img2.jpg
0.00893902,-0.02076602,-0.017112315,-0.012892788,0.000709022,-0.017406134,-0.00477398,-0.001654674,0.001300747,-0.008342758,2,2_050_img3.jpg
-0.017424647,-0.015138676,0.001768809,-0.014080788,-0.0009508,-0.031563174,-0.009821795,-0.000477311,-0.022197828,-0.02529018,2,2_050_img4.jpg
0.00443978,-0.022972383,0.003128327,-0.005842095,-0.005074292,-0.017478015,-0.005282626,0.003293433,-0.007568041,-0.014999024,2,2_050_img5.jpg
-0.001611491,-0.013278721,-0.019789828,-0.021287605,-5.28E-05,-0.010376551,-0.005741816,0.008092574,-0.001030069,-0.006335175,2,2_050_img6.jpg
-0.012144031,-0.002311153,-0.005162348,0.009609208,-0.010519533,-0.005651015,0.001860816,-0.004943917,0.002370563,0.006327694,2,2_051_img1.jpg
-0.004851325,-0.005626167,-0.014840219,0.000293082,-0.03654722,0.00049843,0.001888952,0.001383824,0.000422038,0.002665308,2,2_051_img2.jpg
-0.011218225,-0.004253056,-0.015619976,-0.001833192,-0.035659842,0.010123158,-0.005703178,0.005885295,-0.000651351,-0.005989614,2,2_051_img3.jpg
-0.017794576,-0.000348681,-0.009480313,-0.001484193,-0.004703213,-0.009325591,-0.000652204,-0.002252559,-0.000993311,0.003997714,2,2_051_img4.jpg
-0.001693907,-0.004261044,-0.01703754,0.003244476,-0.018705053,-0.007176712,0.000629337,-0.000334285,5.89E-05,0.001951323,2,2_051_img5.jpg
-0.006396168,-0.000191591,-0.030058904,-0.006111247,-0.023387924,-0.000259519,-0.004624774,0.00635779,0.005706349,0.003234886,2,2_051_img6.jpg
-0.014588577,-0.008267113,-0.008167349,0.004662974,-0.003610505,-0.002995758,-0.007396856,0.003603635,0.002624533,0.002869479,2,2_052_img1.jpg
0.002407099,-0.02291358,-0.010983592,-0.006549613,-0.004996207,0.000155414,-0.010533692,0.009043314,0.009197311,0.001429543,2,2_052_img2.jpg
0.002241484,-0.01466669,-0.02781816,-0.012453565,-0.0074838,0.002414953,-0.006611301,0.006962967,0.001231159,0.007074915,2,2_052_img3.jpg
-0.02040929,-0.009707255,-0.010190683,-0.009266323,-0.003614843,0.000375828,-0.01129905,0.007320491,0.002819209,0.001737087,2,2_052_img4.jpg
-0.008347866,-0.011498329,-0.01740888,-0.008212765,-0.001023771,0.00203907,-0.013033038,0.009688125,0.007089875,0.003643783,2,2_052_img5.jpg
-0.01542067,-0.007213355,-0.027451139,-0.021594858,-0.001005245,0.002427732,-0.011343071,0.004174057,0.003199143,0.008049615,2,2_052_img6.jpg
-0.017038384,0.006471301,-0.025697775,-0.007660826,-0.037158232,0.003639421,0.002583754,0.001142894,-0.002784807,0.005562224,2,2_053_img1.jpg
-0.007491904,-0.003981388,-0.02960054,-0.005219891,-0.00736515,-0.016348636,-0.000507062,-0.009125824,-0.003095558,0.012793628,2,2_053_img2.jpg
-0.021124294,0.004527983,-0.031119153,-0.007481944,-0.012021177,-0.018622722,0.000646907,-0.010746224,-0.001843846,0.009880003,2,2_053_img3.jpg
-0.01076566,0.005279246,-0.038718913,-0.01768128,0.001997422,-0.009148311,0.001026899,-0.000809813,0.00411688,0.012238784,2,2_053_img4.jpg
-0.007997453,-0.002236589,-0.031780034,-0.007668428,-0.001378065,-0.011542472,-0.002190801,-0.014438096,0.003768644,0.009901,2,2_053_img5.jpg
-0.018701263,0.003724349,-0.028546868,-0.002135268,-0.013098877,-0.013905032,0.00099528,-0.009934734,0.0018646,0.007955584,2,2_053_img6.jpg
0.010536499,-0.007078632,-0.014785428,-0.001319332,-0.018394358,0.004028971,-0.000159714,0.019533696,-0.000380781,-0.000570283,2,2_054_img1.jpg
0.00719858,-0.010248208,-0.008551149,0.007053777,-0.010032687,-0.007098666,0.000635895,0.00616333,0.001268333,0.005842223,2,2_054_img2.jpg
0.004463669,-0.010389726,-0.016598023,-3.80E-05,-0.002764406,-0.007695967,-0.001648347,0.000748833,0.003602386,0.00511166,2,2_054_img3.jpg
-0.000583703,-0.006413959,-0.007952363,0.004716907,-0.012935695,-0.008722761,8.83E-05,0.012385764,-0.001293268,0.002882263,2,2_054_img4.jpg
0.005725885,-0.000955101,-0.011008736,0.003350067,-0.018996041,-0.000222788,0.000844512,0.022142844,-0.001924586,0.001996622,2,2_054_img5.jpg
-0.0121386,-0.003805586,-0.010750284,0.007585449,-0.012762755,-0.007455233,-0.003899282,0.000839819,0.00047875,0.006647331,2,2_054_img6.jpg
-0.013029538,0.006925246,-0.028480483,-0.009071706,-0.011687918,0.007183859,-0.00333513,0.010284021,0.002180631,0.008419436,2,2_055_img1.jpg
0.007729389,-0.008220031,-0.020088227,-0.000618652,-0.025449384,0.001733864,0.002904515,0.001254416,-0.00731435,0.007146822,2,2_055_img2.jpg
0.017872032,-0.007070399,-0.02135787,0.004213658,-0.002459965,-0.007639069,0.004961988,-0.00335077,-0.004993516,0.014336309,2,2_055_img3.jpg
-0.007172856,0.006314852,-0.034223635,-0.011851383,-0.013077266,-0.005239837,-0.002738928,0.005550208,-0.001252421,0.01281382,2,2_055_img4.jpg
-0.002116509,-0.004217892,-0.028398437,-0.00546501,-0.02270642,-0.00500213,-0.000932377,-0.001038766,-0.0045542,0.010259667,2,2_055_img5.jpg
0.013628992,-0.003476398,-0.027165473,-0.000716642,-0.013006959,-0.00039768,0.003968663,-0.001038757,-0.015272646,0.019861575,2,2_055_img6.jpg
-0.006838236,0.004064661,-0.024916839,-0.008729698,-0.003217045,-0.011625694,0.000561585,0.003647221,-0.006792527,0.010623658,2,2_056_img1.jpg
0.009832686,-0.017113151,-0.014163691,-0.009278781,-0.03147631,0.006565317,-0.002562316,0.011765411,-0.007089131,0.011338139,2,2_056_img2.jpg
-0.000172593,-0.015910286,-0.010697178,-0.015653094,-0.014587749,0.006718029,0.001267881,-0.002277171,-0.019649861,0.024087485,2,2_056_img3.jpg
-0.005233155,-0.006753828,-0.012802589,-0.007324738,-0.023185534,-0.002573287,-0.005282633,0.003457026,-0.008266261,0.008059756,2,2_056_img4.jpg
0.007471984,-0.006914289,-0.011676485,-0.007853969,-0.04692775,0.006993341,0.002305247,0.015920263,0.003054756,0.00947557,2,2_056_img5.jpg
-0.011980045,0.00072307,-0.024867324,-0.013061889,-0.019319322,0.003439746,-0.001680419,0.006429919,-0.003625725,0.019095115,2,2_056_img6.jpg
-0.015736979,-0.001835234,-0.004194993,-0.009345587,-0.000821178,-0.001946856,0.001324238,-0.001443625,-0.010760438,0.007938231,2,2_057_img1.jpg
0.00363452,-0.03736172,0.000306283,-0.014114833,0.012512154,0.028517514,-0.023186112,0.003712054,-0.059331194,0.030608872,2,2_057_img2.jpg
0.01002495,-0.050099242,-0.004118689,-0.016643686,0.022474365,0.04501535,-0.029849987,-0.00219153,-0.09142462,0.05778074,2,2_057_img3.jpg
-0.008389953,-0.016742408,-0.002293296,-0.013865974,0.008896039,0.010262513,-0.005790539,0.000905831,-0.023350889,0.013893147,2,2_057_img4.jpg
0.022485267,-0.04977156,-0.015599023,-0.012024405,0.034257293,0.066175506,-0.039399665,-0.008898623,-0.13433154,0.080646865,2,2_057_img5.jpg
0.020355439,-0.04754052,-0.01728233,-0.014918807,0.025760839,0.047192343,-0.0364382,-0.004311959,-0.10824652,0.06754178,2,2_057_img6.jpg
-0.026972383,0.005685577,-0.025629673,-0.009304129,-0.003110732,-0.023363737,-0.005821062,0.002040854,-0.005461002,0.002004877,2,2_058_img1.jpg
-0.03320034,0.005322002,-0.015370992,-0.008167997,-0.004900386,-0.019522022,-0.002759861,-0.00293475,-0.008025581,-0.000349696,2,2_058_img2.jpg
-0.016481936,-0.002575931,-0.008716466,-0.00390971,-0.003520908,-0.017303517,-0.002762347,-0.004439441,-0.006858423,-0.007298665,2,2_058_img3.jpg
-0.029191373,0.003869172,-0.02499087,-0.010978443,-0.007346186,-0.02035666,-0.00592021,0.000511319,-0.004141855,0.002587229,2,2_058_img4.jpg
-0.0370264,0.008702906,-0.020587644,-0.013687903,0.000210672,-0.020384256,-0.005150314,0.002701024,-0.008239739,-0.002588081,2,2_058_img5.jpg
-0.023760794,0.000643606,-0.010478978,-0.005536153,-0.018216856,-0.005282281,-0.00118772,0.003185187,-0.001287664,-0.002226752,2,2_058_img6.jpg
0.005121372,-0.025139712,0.000988527,-0.004220339,0.002365694,-0.009716682,-0.003736082,-0.016207859,-0.007678527,-0.012317786,2,2_059_img1.jpg
0.019350618,-0.02956416,0.006043216,0.002181481,0.000777072,-0.005136066,-0.00212942,-0.009653214,0.001726008,-0.004018725,2,2_059_img2.jpg
0.024064839,-0.03309297,0.001896498,0.000768886,0.014124131,-0.016873242,0.000391556,-0.023592059,-0.000470579,-0.003798947,2,2_059_img3.jpg
0.010707528,-0.016597077,-0.014895694,-0.009378077,-0.013814854,0.013611415,-0.00478666,-0.001611948,-0.020180883,0.003822227,2,2_059_img4.jpg
0.000614654,-0.020924048,-0.020068238,-0.014558883,-0.010449649,0.006834614,-0.013721061,-0.000306887,-0.023126973,0.010985354,2,2_059_img5.jpg
-0.018631106,-0.0010897,-0.0289405,-0.011247551,-0.015466915,0.002092726,-0.002348949,-0.006682411,-0.011568052,0.001849154,2,2_059_img6.jpg
-0.019097159,-0.01317828,-0.000417405,-0.003769251,-0.004513524,-0.001885996,-0.004292293,-0.011570376,-0.017618407,0.000874748,2,2_060_img1.jpg
-0.017090233,-0.0157526,0.004054169,-0.007169206,0.003174678,-0.002477755,-0.002693045,-0.009707196,-0.010650237,-0.000438234,2,2_060_img2.jpg
-0.01602068,-0.017060708,0.004256583,-0.011918286,0.001572941,0.005648442,-0.003490269,-0.008043123,-0.006264947,-0.003151864,2,2_060_img3.jpg
-0.01940588,-0.013085589,-0.000507533,-0.004499184,-0.011141675,-0.004675384,-0.010173868,-0.000661174,-0.005433337,-0.006072994,2,2_060_img4.jpg
-0.01887031,-0.024225071,0.001933537,-0.011378069,-0.00019621,0.00310948,-0.017249985,-0.004967753,-0.019757086,-0.001462895,2,2_060_img5.jpg
-0.017638786,-0.025462609,0.005322877,-0.012627949,-0.000899187,0.013172871,-0.010049175,-0.011546739,-0.013835732,0.000132232,2,2_060_img6.jpg
-0.017580949,-0.005766235,0.004237009,0.004951646,-0.014017884,-0.015270706,0.003665882,0.001506117,-0.009659516,-0.006807258,2,2_061_img1.jpg
-0.016524786,-0.013583065,-0.001725421,-0.002732557,-0.004105493,-0.043237954,-0.005270094,-0.00277608,-0.016030245,-0.009612422,2,2_061_img2.jpg
-0.012261835,-0.014455668,0.002433291,-0.007424262,-0.008703483,-0.057311434,0.00048419,-0.00295637,-0.028944649,-0.022041425,2,2_061_img3.jpg
-0.018393148,-0.001148918,0.009667345,0.000114967,-0.006956253,-0.016074494,-0.001258948,0.012774935,-0.017162006,-0.020206073,2,2_061_img4.jpg
-0.013860793,-0.018450482,0.017731164,-0.001585703,-0.007531423,-0.025003295,-0.00653877,0.008199314,-0.016575042,-0.025576951,2,2_061_img5.jpg
-0.013555134,-0.005328828,-0.001086081,-0.004116566,-0.008736962,-0.01741156,-0.000329557,0.008321076,-0.019662585,-0.018058818,2,2_061_img6.jpg
0.005056942,-0.003786141,0.001712274,0.015291,-0.003621649,-0.016479742,0.008644358,0.000399647,-0.003816989,-0.003659945,2,2_062_img1.jpg
0.005609818,-0.009216594,0.002208428,0.0136271,-0.003761166,-0.014845447,0.006194335,0.003575665,-0.00508378,-0.003738882,2,2_062_img2.jpg
0.011782515,-0.007691005,-0.006590115,0.014208491,-0.002094981,-0.00804802,0.002589989,0.004464039,0.000572731,-0.004394417,2,2_062_img3.jpg
-0.006062257,-0.018722907,0.003588321,0.007460375,-0.006056281,-0.013549069,-0.002788362,-0.002984328,-0.000342624,-0.006757896,2,2_062_img4.jpg
