V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,Class
0.21706799,0.23782961,0.30589232,0.23212309,0.46431583,0.40975296,0.2454859,0.24611783,0.22056559,0.29081383,0.30432856,0.22164042,0.40870202,0.2775261,0.27277538,0.21616282,0.2877428,0.31430113,0.44648814,0.3895194,0.40178245,0.3644645,0.3770899,0.32759255,0.28466645,0.24216153,0.44154185,0.39726877,0.37428755,0.4067219,0.44368464,0.39261964,0.3350944,0.3551552,0.4258229,0.5069225,0.29735515,0.3520462,0.39293262,0.49255425,0.32585093,0.4513022,0.36441442,0.47835904,0.42161664,0.49111468,0.3418438,0.44716904,2
0.25513917,0.269753,0.36139503,0.30982745,0.37471506,0.36146796,0.34866962,0.3356342,0.21603325,0.26831055,0.31009534,0.2552415,0.3403596,0.27991998,0.33257958,0.25454998,0.28197306,0.3210958,0.36359707,0.31367895,0.37948284,0.35253274,0.3318801,0.27679533,0.27355805,0.2783301,0.3585744,0.38398397,0.3501989,0.42395538,0.37735426,0.41410387,0.29264495,0.3775644,0.28159314,0.37985715,0.22840942,0.32605472,0.2999763,0.46879253,0.26338914,0.48747507,0.2241866,0.31639296,0.3093128,0.428049,0.22868401,0.33784342,2
0.26954937,0.25731945,0.35451925,0.24746148,0.43849188,0.37631917,0.28618014,0.21482478,0.23583236,0.27253556,0.3327378,0.21259342,0.39624256,0.26001766,0.33803338,0.22092494,0.33001864,0.31343368,0.4007066,0.2978542,0.4480476,0.3467467,0.41389558,0.32411852,0.34083256,0.2897754,0.40509087,0.36887527,0.38372594,0.40998825,0.4248616,0.3873059,0.3714728,0.39623988,0.33907998,0.38633704,0.25946054,0.3186446,0.35274366,0.4277275,0.3044843,0.48617163,0.2574764,0.2970082,0.35556263,0.43104944,0.257801,0.30702662,2
0.28663263,0.2764352,0.3530227,0.26624846,0.41370428,0.3609267,0.31047738,0.31094775,0.2486314,0.28215897,0.34294334,0.24968183,0.40316695,0.26844132,0.35156482,0.26431078,0.33326793,0.30553612,0.43457195,0.38090014,0.42283615,0.35468456,0.38248938,0.30715933,0.34464735,0.27835083,0.45619044,0.50992745,0.3882771,0.43506452,0.43788296,0.4249509,0.39929357,0.40763062,0.3900579,0.51041436,0.27663955,0.3474121,0.362026,0.49451065,0.3534562,0.46043923,0.31098166,0.39924362,0.3826889,0.4761906,0.30166996,0.3915266,2
0.25653845,0.2917844,0.3351902,0.2614046,0.3656491,0.38483602,0.27482632,0.25712273,0.2547259,0.32916367,0.3337024,0.2940549,0.33971637,0.28266528,0.29989773,0.2165738,0.33875453,0.3903889,0.38885635,0.33371195,0.34663448,0.3267844,0.40096992,0.33229843,0.33539212,0.33092108,0.43257043,0.45916495,0.34013343,0.40440777,0.41804755,0.41587994,0.37893307,0.45582616,0.37094188,0.4988186,0.24789307,0.34653807,0.3588419,0.50304097,0.33247536,0.564297,0.317028,0.42280015,0.3525759,0.47283155,0.3164429,0.43039653,2
0.16108333,0.13611194,0.28400576,0.2297321,0.342994,0.38181788,0.30749685,0.3240086,0.17422372,0.19969209,0.25133246,0.22840947,0.32066324,0.2834157,0.27609336,0.22703199,0.24235961,0.2384007,0.31006896,0.29133132,0.32523525,0.31307933,0.3203363,0.30131027,0.24925284,0.23684232,0.32546324,0.38014778,0.31159702,0.39375412,0.38541016,0.46376812,0.27579227,0.34562644,0.29355812,0.44910336,0.22641857,0.33944184,0.2950852,0.47080642,0.24348013,0.3855825,0.2611539,0.41877526,0.3346054,0.47809428,0.25297204,0.38908976,2
0.22266316,0.25014034,0.34456286,0.26705566,0.4442058,0.39232132,0.24911305,0.24298391,0.20464015,0.2705903,0.32727033,0.27885056,0.40560323,0.30978766,0.25764027,0.19321752,0.26817137,0.3095076,0.37271404,0.3143975,0.4244566,0.37719664,0.30984914,0.24795413,0.31418794,0.31893995,0.3975207,0.4464552,0.37179604,0.4402362,0.36294752,0.3558328,0.35471532,0.44215375,0.3593903,0.5164818,0.2920459,0.41642392,0.3084554,0.4187473,0.33603826,0.5669399,0.2807203,0.37704045,0.43083608,0.61586994,0.26912618,0.36276233,2
0.37336642,0.30504408,0.6017906,0.5088007,0.34782657,0.32186887,0.4466448,0.37241128,0.39957735,0.3639578,0.5917558,0.411119,0.40992832,0.2677557,0.5224704,0.31928223,0.59960824,0.47556373,0.7799512,0.57830423,0.4653175,0.36311194,0.6429931,0.4294289,0.59461427,0.392168,0.7885647,0.6513809,0.43759856,0.39088452,0.6774802,0.5108743,0.60783696,0.47454968,0.67284167,0.68489885,0.35605237,0.33423722,0.58944106,0.5919237,0.47613665,0.4493648,0.5274943,0.5441512,0.45644924,0.3479879,0.48465368,0.4812663,2
0.26807776,0.21784443,0.42033398,0.3315528,0.45451275,0.37917638,0.39677823,0.36925137,0.2914178,0.28020704,0.40702155,0.26081902,0.4445194,0.31482667,0.4339671,0.29319528,0.3552653,0.32755473,0.4781585,0.36166507,0.41405743,0.33948627,0.4866319,0.3598671,0.35882348,0.26453546,0.44326583,0.36240155,0.4428343,0.47606012,0.47794044,0.38755623,0.35381448,0.3597311,0.40408313,0.43321615,0.30980024,0.3483327,0.4053554,0.44778037,0.31335652,0.42396644,0.35546497,0.4531379,0.40597,0.40202054,0.31532347,0.35682976,2
0.4584812,0.38584292,0.3746718,0.32313055,0.37393254,0.3695314,0.4560227,0.4006454,0.5548775,0.5808859,0.4118238,0.27836785,0.412242,0.3001121,0.53042936,0.373153,0.7130311,0.60886157,0.5848015,0.48043856,0.4331975,0.37364468,0.5846427,0.39782178,0.6272002,0.42019218,0.63010955,0.6367196,0.4439596,0.46665034,0.59670216,0.44311365,0.6162279,0.50360656,0.52918446,0.6787067,0.31968784,0.3747652,0.4911644,0.561764,0.5073233,0.5428351,0.40679303,0.49207726,0.42102292,0.45248038,0.38190752,0.4296228,2
0.37222654,0.329322,0.45955998,0.35365197,0.23642692,0.18354402,0.34408563,0.31443807,0.3760775,0.37947807,0.44512883,0.30108374,0.26734337,0.107739225,0.43401748,0.27541736,0.5633192,0.4641066,0.5755541,0.37768838,0.31748915,0.1880745,0.5755254,0.3874889,0.64598054,0.45720467,0.64371717,0.5282217,0.33079368,0.25709268,0.65255886,0.5282522,0.6820542,0.5746312,0.60607904,0.6074519,0.2812988,0.2393213,0.5831647,0.6174033,0.58558154,0.5969657,0.54900277,0.5818835,0.36482978,0.23473728,0.55580103,0.6077635,2
0.2754356,0.28074142,0.41765618,0.3226026,0.32075995,0.22503507,0.29235587,0.20752627,0.31699282,0.32491282,0.49585906,0.38090143,0.33001572,0.13780953,0.3547262,0.20572235,0.4578465,0.38043463,0.6051261,0.44191295,0.33959514,0.18481456,0.4447657,0.28965172,0.54207146,0.38558608,0.62345856,0.508636,0.34814548,0.26586825,0.540993,0.40305698,0.55841756,0.49831265,0.548978,0.5800405,0.28105092,0.23493484,0.4755099,0.5092557,0.48075742,0.5248452,0.45692486,0.50687194,0.35046706,0.22695893,0.4202732,0.4518855,2
0.25810272,0.23240027,0.345842,0.23143895,0.3132719,0.24076839,0.30227417,0.24853742,0.2426238,0.25510153,0.4000241,0.27250636,0.32769072,0.15565291,0.3041745,0.17935163,0.37127474,0.31485665,0.54991764,0.45315424,0.34985664,0.23621517,0.45808044,0.31742746,0.43082497,0.33880222,0.5829542,0.52737045,0.34264815,0.29400396,0.5109563,0.42773145,0.4738292,0.46289364,0.4760778,0.5196586,0.27171373,0.25817335,0.46321228,0.57655555,0.39963776,0.4879489,0.40690145,0.46398175,0.34167844,0.27731532,0.40686712,0.4936645,2
0.37234092,0.33103162,0.5094861,0.3697207,0.45390928,0.34028053,0.37481955,0.2906418,0.31954646,0.32962584,0.5051965,0.32860884,0.39362636,0.17027694,0.44065198,0.28016588,0.45681885,0.42375505,0.61380476,0.45804754,0.45624357,0.27803555,0.50289357,0.33102122,0.4685718,0.33641148,0.60427576,0.48031235,0.47152054,0.39545122,0.55522364,0.4294111,0.5435809,0.5067741,0.5547722,0.5995992,0.3523262,0.31406635,0.51541835,0.58633214,0.48808208,0.5860026,0.46702385,0.54057527,0.46138522,0.36384392,0.43759474,0.51979154,2
0.4226731,0.34793106,0.46408316,0.30014497,0.4313829,0.31485882,0.40950486,0.28048095,0.41288835,0.38266367,0.45262495,0.29850376,0.41830376,0.23306139,0.4562985,0.26824293,0.5118694,0.43519723,0.5480403,0.39699975,0.47703737,0.30958536,0.5690093,0.41849813,0.5732689,0.4455427,0.5490423,0.457122,0.4875945,0.43173245,0.58338726,0.48903942,0.56151265,0.55105126,0.5022314,0.55902946,0.36894363,0.34943584,0.48425657,0.5624946,0.51714385,0.64941543,0.43282744,0.5073146,0.49055156,0.43811136,0.41122288,0.46738666,2
0.31870514,0.27681655,0.44774035,0.32540923,0.40946034,0.28760654,0.5193348,0.41308373,0.33991253,0.30761072,0.42484105,0.25070584,0.49041766,0.24062869,0.51805377,0.34091693,0.45823357,0.37520617,0.5373122,0.33143932,0.4792232,0.28906664,0.5662871,0.37494197,0.533525,0.37904727,0.53279054,0.40323123,0.50298285,0.4003588,0.6077629,0.43437606,0.57436645,0.52887523,0.5089025,0.5170814,0.40008697,0.3542522,0.5131483,0.54168934,0.50983113,0.6030148,0.48358816,0.55259985,0.5415703,0.45541856,0.4592503,0.5188363,2
0.3512214,0.4365725,0.3920754,0.34075832,0.28551954,0.16998263,0.30189782,0.26582485,0.2766568,0.33526373,0.4248756,0.32176974,0.2847086,0.11674161,0.3511864,0.25197563,0.39666724,0.4049129,0.53637874,0.39902714,0.3166177,0.19937825,0.4578427,0.34327915,0.38807783,0.2794654,0.55160993,0.47801447,0.35149783,0.3181326,0.4922128,0.3833388,0.4565993,0.43628526,0.5038593,0.5527949,0.28198367,0.2577138,0.46157524,0.53908736,0.46941918,0.6022161,0.45158377,0.51297617,0.3642728,0.25399667,0.45300987,0.5506419,2
0.4107284,0.4434002,0.46300125,0.3628546,0.32882944,0.19909316,0.39484954,0.33804196,0.40264237,0.49486223,0.40443623,0.29634768,0.28072846,0.10494437,0.4115689,0.27539617,0.4592545,0.4428385,0.48816797,0.4118847,0.34518373,0.2271619,0.47817963,0.35166377,0.50452477,0.43053964,0.46520868,0.4255699,0.3559559,0.3297161,0.490529,0.411209,0.51070595,0.5401744,0.43425325,0.5167776,0.2927183,0.27778852,0.42643386,0.5256022,0.5012055,0.6850846,0.40037987,0.50483155,0.35581055,0.24497563,0.3818747,0.4797994,2
0.291258,0.30233258,0.3817747,0.30892363,0.35510483,0.1892902,0.4096176,0.34062016,0.31487086,0.39019507,0.3275403,0.23031083,0.33067006,0.13773859,0.40069935,0.30332276,0.41300455,0.43239868,0.36668542,0.25746268,0.35204378,0.22312161,0.40137523,0.2971453,0.3865301,0.3697977,0.34049743,0.26848742,0.34183174,0.3236662,0.37714207,0.28049505,0.37641943,0.46104318,0.30444658,0.33927178,0.25220618,0.24699622,0.3124694,0.36903447,0.3279068,0.4642186,0.24785031,0.29806376,0.31637773,0.26166818,0.24438354,0.29381284,2
0.4581896,0.44273543,0.4066419,0.34253648,0.4898656,0.325314,0.40355158,0.43264732,0.45085573,0.5151188,0.4343875,0.27260828,0.46906734,0.24767578,0.47045636,0.33267796,0.70332825,0.6525408,0.5913279,0.43755776,0.43042484,0.303284,0.5868089,0.44127926,0.6800438,0.52143395,0.6527069,0.52416533,0.45306024,0.38054878,0.5869422,0.4068364,0.630739,0.55070883,0.59569484,0.54054534,0.3595341,0.33126897,0.55001503,0.54129565,0.5849317,0.64076096,0.4983459,0.48324051,0.50652736,0.4384973,0.47567776,0.46766466,2
0.52005154,0.49426836,0.4400258,0.327181,0.46010023,0.32570675,0.4412761,0.36794358,0.5304313,0.53612494,0.39225307,0.2601177,0.41564423,0.24224181,0.40082303,0.25562274,0.60431796,0.5358082,0.47794756,0.32066748,0.36865285,0.2577972,0.46498573,0.30942342,0.6186974,0.44087106,0.5211946,0.3688835,0.36257347,0.31929088,0.5137303,0.365961,0.6359973,0.5377544,0.48610356,0.47094128,0.29579967,0.29680863,0.45113674,0.45994535,0.5682277,0.6215688,0.42945287,0.4371427,0.41068265,0.4048433,0.4050287,0.41211393,2
0.43460992,0.41753253,0.40551522,0.30408907,0.4286031,0.33595553,0.42748758,0.3949293,0.44340187,0.50240004,0.37675947,0.24811232,0.36251178,0.23026808,0.4128242,0.26712233,0.54765433,0.4907455,0.47327363,0.32481074,0.32783613,0.2560969,0.44197705,0.28146267,0.587787,0.45484638,0.49969533,0.35316446,0.35259458,0.33937162,0.48800704,0.34180394,0.5429383,0.49841002,0.44347367,0.42838556,0.29249224,0.32745767,0.4262914,0.4289598,0.49416298,0.54609466,0.37529802,0.3972846,0.4159413,0.4768497,0.360573,0.37379372,2
0.43633848,0.4348212,0.43709567,0.31310362,0.335306,0.17890747,0.35363388,0.31260076,0.44027796,0.48324752,0.38244852,0.24507627,0.31544462,0.14134394,0.37323236,0.247455,0.52109045,0.46465617,0.44424802,0.27922225,0.30963197,0.20508228,0.41500348,0.27193803,0.56180006,0.40243107,0.4764006,0.32779488,0.3158987,0.27973664,0.45290518,0.30502436,0.5824741,0.47180614,0.43902686,0.3817659,0.25479534,0.23360795,0.42074007,0.4149724,0.5333921,0.5507601,0.37520632,0.36664724,0.34562656,0.29016593,0.35769376,0.3545122,2
0.3540665,0.32883522,0.35709623,0.28184178,0.32324803,0.21024065,0.31043997,0.28363106,0.42078292,0.4817372,0.35759503,0.2318038,0.32979202,0.16923639,0.3410531,0.24078132,0.5358387,0.49944916,0.40899065,0.2649622,0.2951091,0.18609206,0.432558,0.30417886,0.50198776,0.35095495,0.4454537,0.3068442,0.3257004,0.28788143,0.45687222,0.3216938,0.5420406,0.4433528,0.42455298,0.3946306,0.26006782,0.24369864,0.4016498,0.39769158,0.45307806,0.4766975,0.35212287,0.358113,0.349448,0.30986437,0.34281045,0.35310027,2
0.42339104,0.40562582,0.32908157,0.21972062,0.22380373,0.13633268,0.33463717,0.2872505,0.4346878,0.44696742,0.31571752,0.17703281,0.21755745,0.049227264,0.35575083,0.22135267,0.6248286,0.5573856,0.41123238,0.2289993,0.2377297,0.12087229,0.4511114,0.27481183,0.6112102,0.42562023,0.4862581,0.31601462,0.30079657,0.247566,0.5145789,0.32293966,0.64682716,0.48693275,0.48331997,0.41521025,0.2555987,0.24093759,0.46738562,0.41873094,0.61273515,0.5487278,0.42150244,0.39146468,0.34943992,0.3177935,0.4076086,0.37431747,2
0.22111215,0.19892012,0.2986966,0.21376015,0.46474808,0.4357576,0.29371086,0.30590674,0.20780234,0.28276163,0.23018852,0.14867072,0.38773885,0.3033504,0.31712845,0.3232137,0.2220222,0.24397227,0.24351703,0.16564186,0.3689616,0.33125928,0.3135406,0.308595,0.23727976,0.23265058,0.2298272,0.19185983,0.3129706,0.36083186,0.309151,0.29928628,0.2553458,0.3422461,0.21212032,0.25112128,0.24061015,0.3352067,0.250804,0.36046597,0.21986282,0.432523,0.18708341,0.25719768,0.33182177,0.4831396,0.19275437,0.28759006,2
0.22059196,0.22200741,0.24215382,0.20103945,0.47165167,0.43348792,0.2072336,0.17394078,0.17796719,0.22395793,0.21679221,0.13546242,0.54097545,0.34595916,0.19585489,0.1013378,0.234966,0.29938954,0.22447586,0.13751467,0.40577504,0.3247466,0.23217426,0.14302112,0.23298016,0.22525623,0.23232311,0.15463631,0.38231477,0.41248256,0.25416788,0.15008868,0.24337304,0.28076208,0.24092016,0.26964056,0.2842837,0.3593868,0.24499997,0.27703413,0.20402412,0.32826272,0.17938715,0.21816136,0.3744705,0.50766575,0.1794672,0.22859704,2
0.27666324,0.26790217,0.3100658,0.20272835,0.49648666,0.46138838,0.22319742,0.16102062,0.22742856,0.28336084,0.26942506,0.17834677,0.49368507,0.3130371,0.22849284,0.16601661,0.2872875,0.3335222,0.2915437,0.17770058,0.38382173,0.3149844,0.2890447,0.19819923,0.28920192,0.26954207,0.3029705,0.19993238,0.39402524,0.4138811,0.33372378,0.24997015,0.31305787,0.34681177,0.29832736,0.32623047,0.28956306,0.35373208,0.3010027,0.36661726,0.2522025,0.3945819,0.230753,0.28190053,0.3819512,0.4986187,0.23033655,0.30155176,2
0.14939769,0.16625385,0.23689364,0.1747414,0.47660533,0.46786362,0.2167321,0.22403686,0.13483922,0.22584336,0.20083094,0.14346479,0.45263582,0.3541479,0.17370091,0.12669533,0.15793863,0.22071911,0.21381241,0.16302806,0.47762302,0.4598728,0.21467377,0.19420278,0.17934531,0.21473974,0.20458183,0.18237384,0.40417528,0.4950782,0.2306142,0.23549506,0.18549089,0.3148144,0.18915094,0.25147703,0.2983047,0.41489244,0.19871382,0.3195872,0.17469025,0.41730002,0.2047826,0.41522947,0.40460262,0.5545281,0.1856461,0.31448078,2
0.1292864,0.19537021,0.21018432,0.2068128,0.5685153,0.5704443,0.17863221,0.22036484,0.111348145,0.23812594,0.16776653,0.1432053,0.41137382,0.32561705,0.1461472,0.1272411,0.14838904,0.3529371,0.18500738,0.17151563,0.3761579,0.36886418,0.15231249,0.1382041,0.14899422,0.27192008,0.17558819,0.19427384,0.35146445,0.4552821,0.16570368,0.17742965,0.14880799,0.3491878,0.13763979,0.23700318,0.25112382,0.37876043,0.13627228,0.25285244,0.14087,0.3977388,0.120045446,0.19797392,0.34465054,0.5022556,0.12023854,0.20283145,2
0.2688587,0.36921385,0.2964218,0.23312917,0.65901977,0.59705245,0.20068835,0.18579805,0.24159436,0.47437483,0.23311342,0.17145379,0.5076845,0.37276283,0.1900314,0.13245334,0.26048315,0.45815375,0.22526395,0.16096541,0.48347962,0.42886207,0.206327,0.1726375,0.20407031,0.25548184,0.20996778,0.17756662,0.45476082,0.532488,0.2014092,0.17446432,0.21939862,0.38551834,0.18030117,0.2570037,0.31060198,0.4058375,0.17341226,0.26680276,0.19748467,0.43239474,0.15812033,0.24637902,0.4193917,0.51404846,0.15527637,0.25708178,2
0.22190604,0.26306835,0.28226548,0.2160713,0.41876298,0.41634783,0.21462746,0.17486435,0.172834,0.24769151,0.23104143,0.1607574,0.375966,0.30358908,0.23354948,0.15097529,0.23629957,0.2874171,0.2702953,0.20556533,0.30520055,0.30297533,0.25538144,0.19459833,0.24540158,0.25901905,0.2904492,0.27966285,0.30853963,0.3742622,0.29259595,0.26074797,0.25688258,0.3577555,0.25760326,0.35430825,0.23281313,0.3432551,0.24273996,0.3562268,0.21853703,0.4326975,0.19224866,0.28482577,0.33010638,0.48816773,0.19125794,0.30061615,2
0.23423418,0.2480972,0.27992925,0.21781066,0.5471234,0.50601435,0.23045145,0.19715878,0.190993,0.2394974,0.27626452,0.21631736,0.47033957,0.35426825,0.22945777,0.15806831,0.22997908,0.2612676,0.25706366,0.20170015,0.39725918,0.34886697,0.24356955,0.1832539,0.23923567,0.22330979,0.25619894,0.22547662,0.41122887,0.45533022,0.24256237,0.1868954,0.24134308,0.309131,0.2351646,0.3044771,0.28567111,0.38750362,0.21584319,0.29423615,0.21738908,0.4020932,0.17288475,0.23277529,0.38831037,0.5397499,0.16685502,0.2330835,2
0.25563693,0.29890782,0.31258953,0.27925476,0.5093259,0.5175133,0.20387737,0.20847015,0.22549206,0.3516529,0.25359336,0.19475494,0.42243263,0.35388958,0.19643888,0.15061429,0.23809196,0.3416958,0.22451113,0.16133296,0.3402088,0.3499904,0.19954889,0.16261333,0.22809145,0.2829788,0.21403049,0.17929018,0.3270734,0.43373033,0.20973034,0.18159516,0.23188941,0.38802066,0.18935709,0.25539467,0.22809725,0.37108216,0.18188575,0.26953802,0.19919838,0.5000107,0.14703919,0.20654012,0.32135937,0.51837814,0.14379588,0.21447475,2
0.24221164,0.24547297,0.2664928,0.21054101,0.46574834,0.43218645,0.2246402,0.17136472,0.2276025,0.3061715,0.25391108,0.20170039,0.43434787,0.31053084,0.2417616,0.15642108,0.30803615,0.36940685,0.3148628,0.24556968,0.39773336,0.3624409,0.31396878,0.26058677,0.3023771,0.30163032,0.34171176,0.33956218,0.3989815,0.45841208,0.35566047,0.3187006,0.33105198,0.42880166,0.30925164,0.40828854,0.3021198,0.4153928,0.30910096,0.43384805,0.2898806,0.5200768,0.265285,0.3938925,0.4357184,0.6077899,0.26768744,0.40724385,2
0.19749746,0.23217225,0.20544995,0.15125261,0.4416314,0.4792088,0.1782562,0.12784691,0.19793446,0.27156943,0.19948111,0.15333264,0.33992445,0.31139696,0.19417644,0.16152544,0.19615203,0.2513228,0.23285688,0.2581438,0.317493,0.3325977,0.20139435,0.16375099,0.22488163,0.25621146,0.24715634,0.316807,0.3385315,0.45330003,0.21274737,0.23309703,0.20965755,0.32712442,0.218658,0.40726265,0.22574797,0.3585105,0.1827148,0.32586923,0.17969051,0.38524273,0.16406436,0.3023587,0.31747127,0.48959938,0.15032388,0.2598011,2
0.24453688,0.27116203,0.26268536,0.21328634,0.45594656,0.4872817,0.19032986,0.18763764,0.21691337,0.308581,0.20731999,0.14772843,0.3613864,0.32411328,0.1790757,0.12688282,0.22199808,0.28778094,0.20407799,0.13706087,0.33256835,0.35900354,0.18903762,0.14007515,0.23048852,0.26458132,0.1982829,0.16093047,0.3259027,0.44560662,0.20772544,0.18115254,0.2391257,0.3876086,0.18713565,0.2779997,0.2242505,0.3723458,0.18762898,0.31051245,0.21661858,0.49560148,0.15553907,0.24049653,0.32378167,0.5239649,0.15399557,0.25925067,2
0.31536242,0.33617535,0.33479407,0.23797533,0.41042656,0.35966378,0.283537,0.24792276,0.29829192,0.37538382,0.3337717,0.22566354,0.4691388,0.28564432,0.29061088,0.17910734,0.42318818,0.459208,0.38693354,0.32191283,0.46284354,0.35612133,0.38319618,0.27697527,0.40956992,0.38644066,0.4011875,0.3812739,0.4127152,0.43121535,0.39889777,0.31508228,0.40824333,0.4911449,0.35733676,0.44843093,0.2974035,0.35891283,0.32233736,0.3908225,0.3474701,0.51988745,0.27956164,0.367566,0.4216722,0.52237135,0.26262954,0.3287469,2
0.36466208,0.39050573,0.36882815,0.27336654,0.4943402,0.36992204,0.3403389,0.26661626,0.34494078,0.40298972,0.3432833,0.2496485,0.5401771,0.31893647,0.3922537,0.2522624,0.41229573,0.41629177,0.4115281,0.3270455,0.52375185,0.37936625,0.42038563,0.29997945,0.44227725,0.4010923,0.40858322,0.39291936,0.47202712,0.43788248,0.45224056,0.4278304,0.4387626,0.51257706,0.3575034,0.4394377,0.3350753,0.35400307,0.36465034,0.48619434,0.37747604,0.5766856,0.3049787,0.38483605,0.46528244,0.4802944,0.30279058,0.38353157,2
0.44597185,0.47033617,0.4104851,0.28578305,0.4971133,0.37540367,0.34014663,0.2597973,0.40510896,0.46238393,0.39010832,0.2518575,0.56372887,0.34677437,0.3293124,0.21542977,0.4344628,0.40116298,0.48028368,0.36692536,0.5583132,0.37835187,0.4048146,0.30099347,0.48414317,0.41021124,0.43891126,0.4099264,0.4918981,0.42710024,0.42807755,0.36243308,0.457086,0.49706206,0.3816041,0.45555723,0.34979907,0.34299824,0.37072465,0.47940737,0.40011573,0.61022264,0.31254125,0.38467538,0.47270563,0.45748422,0.2999908,0.3643474,2
0.18564792,0.23357508,0.2627858,0.3212958,0.32577422,0.3409483,0.25901657,0.28860903,0.18650238,0.2709272,0.24232227,0.2480768,0.3170671,0.25434485,0.3156355,0.31960574,0.267856,0.3204138,0.3007733,0.3380454,0.3165346,0.28966233,0.33391705,0.38124707,0.25218517,0.25522375,0.29493847,0.3882655,0.29221365,0.34787014,0.30821747,0.37311572,0.27203873,0.3658755,0.23782293,0.40946022,0.20103578,0.27750662,0.24089724,0.4258111,0.22043163,0.4040617,0.20304015,0.38074905,0.27204564,0.37134638,0.20048164,0.36585054,2
0.3868931,0.36419654,0.36588693,0.2744563,0.4239171,0.35752964,0.26928654,0.1796436,0.3175415,0.33243728,0.31568968,0.23619509,0.4562055,0.30621406,0.2723288,0.1810087,0.46507248,0.4107065,0.30287242,0.22458076,0.44828594,0.3478137,0.29713863,0.22273594,0.4175067,0.35112548,0.3060316,0.28847373,0.41287577,0.416953,0.30514616,0.27822962,0.3837039,0.42603585,0.2835968,0.39217833,0.29426768,0.33475205,0.25821915,0.3622993,0.35053033,0.51761585,0.22937427,0.3043669,0.38729903,0.4574788,0.21920566,0.29335797,2
0.4894391,0.46381602,0.46436682,0.32420352,0.40405673,0.35897937,0.32280737,0.22696148,0.41689968,0.4782739,0.41687512,0.2916339,0.4255173,0.29445067,0.29857287,0.19790739,0.5217908,0.5251867,0.49541545,0.42045507,0.43631595,0.35123295,0.37332016,0.29901707,0.49866325,0.41590402,0.4480612,0.42885587,0.4239763,0.43979123,0.3831511,0.3507062,0.43888038,0.48891434,0.36968467,0.46012273,0.30997932,0.35638312,0.30845335,0.39217466,0.31418133,0.5621296,0.2652194,0.33992887,0.4294517,0.48609602,0.2466174,0.30924606,2
0.2448454,0.28792363,0.28581113,0.1877842,0.31613812,0.20414324,0.22463748,0.15914948,0.24597505,0.33304808,0.3059403,0.16958068,0.36839232,0.17201284,0.24508066,0.15456885,0.32445064,0.35570562,0.38558528,0.23424657,0.3760768,0.26126373,0.3228025,0.21329115,0.3938201,0.38726363,0.43410408,0.3252785,0.36604637,0.3228223,0.40527952,0.30373988,0.41339543,0.44217852,0.4425401,0.4557904,0.26719677,0.27533218,0.40112603,0.44495606,0.37710285,0.52519315,0.346181,0.39269465,0.3687267,0.37818533,0.34243488,0.39646652,2
0.2615382,0.23550344,0.28882372,0.19896735,0.4061417,0.2812503,0.26584733,0.21331483,0.27334106,0.33246666,0.31653094,0.21053211,0.43597078,0.23141006,0.32263196,0.17059644,0.41866058,0.43702227,0.46267068,0.32265157,0.42738852,0.26763397,0.43287036,0.27489614,0.47680503,0.4225898,0.5014953,0.36155152,0.4162655,0.3462916,0.5283173,0.38955995,0.5091352,0.48401362,0.5478063,0.48606873,0.31963262,0.3032725,0.5217746,0.5103535,0.46019155,0.56366247,0.473465,0.47200114,0.45241928,0.41331792,0.45458642,0.48000517,2
0.22594316,0.22776808,0.23547773,0.1542929,0.42983672,0.37218294,0.14888552,0.10259839,0.22585654,0.2892892,0.24258636,0.13454661,0.39084706,0.26108876,0.18352887,0.07483115,0.29278922,0.36139008,0.30505565,0.17747211,0.38601378,0.30592299,0.26770636,0.1612554,0.35936207,0.3394694,0.35664842,0.24165411,0.3437321,0.3456524,0.3395718,0.19963035,0.36147916,0.36898914,0.39229715,0.35636285,0.28188643,0.31832904,0.3860364,0.35984316,0.2983525,0.41290897,0.32119817,0.33051908,0.39821503,0.452262,0.3075716,0.3183054,2
0.2621828,0.2775462,0.37278718,0.29448694,0.4686162,0.37091792,0.26319355,0.20825358,0.26975378,0.3332533,0.35173538,0.23114112,0.45586863,0.28785568,0.32862762,0.2065438,0.3663647,0.35187876,0.46175736,0.318455,0.49102518,0.43832853,0.43956456,0.28035167,0.41910937,0.3352637,0.524955,0.38894647,0.4583595,0.43956617,0.51294655,0.36997703,0.45431167,0.4209089,0.5576976,0.55834115,0.33501723,0.3610805,0.5184584,0.5507685,0.42722127,0.5130846,0.43925232,0.46684465,0.48911014,0.51526576,0.45085967,0.48400205,2
