x.1,x.2,x.3,x.4,x.5,x.6,x.7,x.8,x.9,x.10,x.11,x.12,x.13,x.14,x.15,x.16,x.17,x.18,x.19,x.20,class
0.21493498,-2.3091,-0.2068,-0.1221,-0.3246,-1.1906,0.4602,-1.0935,-0.8723,-0.5232,-1.5192,-1.5459,-1.7543,-0.931,-0.606,-0.0157,-0.4841,1.4051,0.6872,-0.8541,2
-1.338158828,-0.5372,-0.3647,0.0768,-1.733,0.585,-0.2583,-1.4341,0.0099,0.4326,-0.6132,-1.3568,-1.1547,-1.5504,-0.7365,-0.8179,-0.0608,-1.4994,-0.597,-0.3304,2
0.820145719,0.6621,2.202,0.211,1.2866,-0.6103,-0.8007,-0.5379,-0.6523,1.0958,0.9719,0.5988,0.6077,0.1462,0.6001,0.6805,-0.7453,0.5748,0.7069,-1.8789,1
1.228283244,-0.1393,-0.7394,-0.6548,-2.0376,1.4794,-0.1029,1.0249,1.403,-1.3699,1.4382,-0.5319,0.7082,0.2237,0.4314,-0.6765,-0.5388,0.791,-0.9774,-0.6604,1
-0.353899073,-2.1832,-0.8803,-0.2574,-0.7826,0.7194,-0.8639,-1.2415,-0.6413,-1.1414,-0.5593,-1.171,-1.3743,0.1678,-0.5222,-1.4584,-0.1777,-1.1738,-0.8359,-0.3545,2
-0.058319962,0.4962,0.9437,0.393,-0.0408,-0.2728,0.7614,0.9149,-0.5477,0.867,-0.137,0.2266,0.3128,1.3765,0.6174,0.1653,-0.9406,-0.5342,-0.1602,-0.3695,1
-0.650482407,0.3876,0.6903,0.651,1.4848,1.2958,-0.3638,-0.9709,-0.4269,0.1067,0.5845,0.3617,-0.6375,1.128,0.9281,0.0731,2.6938,-0.9719,0.9548,-0.7233,1
0.855556434,-0.6868,0.9777,-0.1561,1.4312,0.4798,1.017,-0.037,1.4645,-0.4274,-0.1226,1.343,1.2667,-1.6205,-1.0041,2.3254,0.9831,1.4638,-0.2905,0.4998,1
0.642235968,-0.2954,-0.5888,0.0612,-0.5072,-0.5535,-0.0893,0.8374,0.2647,0.661,-0.8342,-1.3312,-0.9549,2.4127,2.0105,0.0519,0.4563,-0.0504,-0.1132,-0.4194,1
-0.444414346,0.3186,0.1131,0.1411,-1.325,1.4626,-0.3791,-0.0508,-0.4284,1.3007,-1.7773,-1.3182,0.2092,-1.9197,-0.1639,0.2326,1.2529,-0.5103,-1.1575,0.2282,2
0.350819135,-0.7968,0.522,-2.1653,0.4441,1.0898,1.5665,-2.0885,1.7272,-0.0713,0.0073,2.3377,-0.0501,-0.4178,-0.3102,-0.1971,1.3861,0.5951,0.5644,1.2625,1
-0.158814772,0.734,1.9678,-0.6531,0.1613,-0.568,0.1408,0.1045,-1.7738,-0.3151,-0.1263,0.4784,-0.6548,1.4325,-1.3356,0.8037,-1.8446,-0.4722,1.208,0.2708,2
0.426357842,0.4935,-0.5486,-0.2664,-0.258,-0.1058,-0.0527,-0.0037,-1.1329,-1.9699,-1.2648,-0.8936,-1.8054,-0.4188,-0.2181,-0.0999,-0.3759,-1.0953,0.7986,0.0494,2
-0.934732589,-0.5702,0.3583,-0.8467,-1.5514,-0.3273,-0.4645,-1.0817,-0.6533,0.3442,1.718,-0.8085,0.4062,0.1336,-0.6263,-1.0293,0.3614,1.084,-0.6585,0.2909,2
-0.281866429,0.155,-0.8474,0.0038,0.5796,-0.1774,-1.6291,0.2586,-1.589,-1.4418,-0.6848,-1.7273,-0.7312,1.2058,-1.0723,1.2946,-0.6996,0.2514,0.1927,-0.5136,2
0.164799114,0.6705,-0.0748,0.3946,-0.299,1.3508,0.4481,0.2611,-0.3189,0.3583,1.791,2.7881,1.6555,-1.5628,0.2941,-0.4034,1.4954,0.149,-0.2184,-0.4832,1
-1.173967436,1.5839,2.0947,-2.0353,1.8738,0.4508,0.4244,0.8995,3.3795,0.5106,0.547,0.8541,-1.7332,-0.5229,1.7042,0.4705,-0.103,-0.0578,0.4561,1.5036,1
0.814529184,0.2951,1.9012,1.2261,1.2585,-0.8248,2.6672,-0.3397,0.376,-1.5193,0.9058,0.4393,3.6965,1.7363,0.5718,-1.1123,0.0039,-0.6734,0.1571,1.0686,1
0.658901972,-0.401,-1.9059,-0.1869,-0.4762,0.2005,-1.4459,0.6614,0.3596,0.8666,0.5364,-1.3821,-0.7171,-0.3967,-1.5489,-0.2105,1.7529,-1.6316,0.428,-0.3423,2
-0.480362323,-1.804,0.458,-0.2038,-1.1601,-0.4694,-0.9302,-0.1224,-0.9987,-0.1935,-0.0696,-0.6899,0.3511,-2.4441,0.5441,0.1761,-0.4624,-1.6239,0.1061,-1.2519,2
-0.029256325,1.0538,1.8327,0.9628,1.6638,1.7558,1.2719,0.4117,0.1413,-0.2141,0.2381,1.6847,-0.6909,2.7596,0.9669,-0.8414,0.9208,0.6289,0.1698,-0.2348,1
-2.265118769,-0.0034,1.2994,-0.6026,0.3037,-1.6479,-0.058,-1.5096,-0.402,-0.3311,-1.812,-0.6304,-1.1633,0.204,-1.1685,-1.3723,-1.0833,-0.757,-0.0085,3.1811,2
-0.446404317,1.8851,0.1566,0.3604,1.1459,0.4195,-0.6659,0.8323,0.9279,-1.1281,-1.5507,-0.7883,-0.1223,2.2541,1.0656,-0.4369,1.1374,0.9203,-0.1623,1.0594,1
-0.844713562,-1.0146,0.1643,-0.3275,0.7055,0.901,-0.1686,0.0032,-0.2738,2.2287,-0.5645,-0.5399,-1.1902,-1.2341,-1.8614,-1.2755,-0.6752,-0.7277,-0.5513,-0.4946,2
-0.157102257,1.1783,-0.7852,1.0177,0.9101,1.2588,0.6208,-0.5865,0.9994,0.2307,0.7983,0.0302,0.8031,0.1868,-0.502,0.3111,0.5644,-0.0891,-0.1999,0.9573,1
-0.066031813,-0.6884,-0.2683,2.4599,-0.7947,0.3583,-0.6043,-0.5356,-1.4724,1.2139,0.4962,0.825,-1.0216,-0.6644,-0.4812,0.47,0.1555,1.476,1.9276,1.144,1
-0.810871624,-1.7102,-0.4817,-0.3788,-1.4979,-0.3467,-2.5926,-0.2705,-0.6126,-0.3548,-0.8339,0.2858,0.0733,-0.3616,-2.2567,-0.5569,-0.5958,-0.3802,0.5523,-0.5949,2
-0.313304402,0.2914,-0.3386,0.4114,-0.7735,-1.8558,1.2537,-0.7406,0.6273,0.2743,-1.0224,0.0128,0.4033,0.5059,-0.5755,-0.057,0.7245,-0.9427,-1.2031,0.2392,2
-0.047921276,-1.0748,-0.1174,-0.4736,0.266,-0.5437,1.1425,-0.4502,-2.1429,-1.6172,1.0467,0.5562,0.8069,-2.4955,-0.7437,-0.4483,-1.6234,-0.1321,-0.1721,-0.6358,2
1.973291627,0.9029,1.5607,0.3057,2.2751,1.0511,-0.8317,1.2956,1.4061,-0.6635,1.084,0.3583,-0.6316,-1.0356,0.3375,-0.2531,1.2742,2.0846,1.337,1.6855,1
-0.073612593,0.4453,-0.4895,0.3356,2.0276,0.9216,-0.8551,0.9962,0.3918,1.1546,-0.6945,0.3002,1.337,-0.0474,-0.7363,1.2545,-0.3641,-0.9527,-0.035,1.4268,1
-0.186465241,-0.0226,1.336,1.3357,-1.7309,0.8516,1.3827,-0.5003,1.6336,-0.5544,0.697,-0.1981,0.6394,0.7724,1.7073,0.7088,1.824,0.6995,0.4222,1.1703,1
0.628709482,0.0537,0.965,0.8313,-0.2329,-0.8129,0.1976,1.1382,1.2242,0.4948,-0.6389,0.5092,0.7313,-1.3184,-0.1272,-0.0687,1.3324,1.1551,0.8514,-1.0167,1
0.826578229,1.0724,0.7314,0.4344,0.7352,-0.3138,1.2881,0.4033,0.0699,0.9433,0.7293,-0.4887,2.0089,1.0619,-0.9524,0.6053,0.9688,1.4803,-0.5252,1.0565,1
-0.592860458,0.1285,1.2358,-0.0537,2.0311,0.3788,-1.1481,0.875,0.9255,0.8732,-0.8504,-0.1441,0.8124,-0.2399,-0.3956,-1.361,-0.9574,1.4985,-1.0131,-0.8858,1
-0.232230195,1.3085,0.7206,0.1646,0.1847,0.4749,0.4433,0.0449,0.3993,0.5909,0.1698,-0.553,0.3502,0.2758,-0.0378,1.1659,1.2075,1.4631,-1.4851,2.1971,1
-0.381051258,0.9531,0.4257,0.1015,0.0107,1.6723,0.3829,0.1284,-1.1704,-0.1469,-1.099,0.0417,0.0882,-0.497,1.3303,-0.0287,-1.0568,0.9694,-0.2659,0.0142,1
2.304907209,1.4433,2.1104,1.1981,-0.3412,1.6587,0.2556,0.599,0.2135,0.3644,0.946,0.0744,0.9416,0.8754,-0.977,-0.1514,1.2437,1.114,-0.7371,0.6277,1
1.498650707,0.103,0.5433,0.7413,-1.0179,-0.8006,1.7757,0.0134,-0.0674,-0.5669,0.6237,1.6866,3.1421,0.4398,0.7352,0.6148,0.3644,0.265,-0.6872,0.5328,1
-0.578243107,0.536,-0.1437,-1.7619,-1.2629,0.4676,-1.9402,0.4088,0.4459,-1.3125,-0.0663,0.3207,-1.585,-0.929,-0.7147,0.2116,-0.8343,-1.5827,-2.0157,-0.1809,2
1.901594747,1.036,0.8825,0.2518,-0.1585,0.3624,1.8877,-0.5496,-0.4039,0.9071,-0.3547,-0.7797,1.28,0.3435,1.6499,-0.1523,-0.2913,0.5591,-0.2761,0.3689,1
0.066719428,0.3641,0.2631,-0.7389,-0.2989,-1.1534,-2.0913,-0.3904,1.3218,-1.4596,-0.4422,-0.5618,0.2889,-0.8144,-0.2143,-0.7317,-1.944,-1.3368,-1.1532,-0.0558,2
-0.598120187,0.4647,-1.1471,0.8276,-1.4,-1.0946,-0.6235,-0.3504,-0.8321,1.0698,-0.2442,0.2737,-1.9374,1.135,-0.1789,-0.344,-1.4468,-2.3177,0.2506,2.0508,2
-0.296762807,0.7844,0.4414,0.7957,1.8657,0.3681,1.2252,-0.5885,-0.8371,1.5712,1.1564,-0.0062,2.4909,0.7402,1.5792,0.0768,0.9399,1.0702,-0.4186,0.9579,1
0.269166431,0.4201,-0.6144,1.2873,-0.543,-1.2787,-1.9845,-0.0657,-0.8543,0.1138,-0.6357,-1.1775,-0.3033,-0.4525,-1.3572,-0.8914,-1.7325,-0.28,-1.6414,-0.6874,2
-0.283251226,-0.3033,-0.9093,-0.2186,-0.9159,1.8829,0.8837,-0.2445,0.0889,-0.2832,1.8742,0.8066,2.8533,-0.2561,0.7847,1.7383,-0.0129,0.5394,0.0233,0.4811,1
-0.858630965,-0.499,-0.9491,-0.6394,-0.8022,-0.7476,0.5142,-0.1037,-1.0357,0.3664,0.4586,0.5097,-0.3892,-0.8819,-1.8598,-0.3788,0.3488,-1.1496,-0.9685,-0.4849,2
1.79822601,1.4017,0.5326,-0.6255,1.1606,-0.548,-1.0804,0.6589,0.2878,-0.5868,-0.5252,0.8272,-0.9743,-0.1786,0.5483,-1.0794,0.6187,1.5249,-0.9883,0.3732,1
0.378039401,1.1863,1.7616,-0.9223,-0.7727,0.8959,-2.1247,-0.982,-1.6734,-0.709,-1.3346,-1.5388,-0.9467,-0.2613,-1.5688,0.073,0.79,-0.4512,0.735,-0.4064,2
-0.746644456,-1.2576,1.0848,0.902,-0.5943,0.0156,-0.5336,-1.2982,-0.4746,-0.7319,-1.1663,-1.4214,0.7999,-0.3876,-0.9863,-0.8325,0.5098,-2.3607,0.2051,-0.2176,2
0.45910691,-1.2203,0.4033,0.0229,1.0942,-0.7648,-0.3239,0.9794,0.0701,0.9456,0.4823,1.7617,-0.149,0.8139,-0.9934,0.3055,0.5895,0.5521,2.1899,0.8831,1
0.066106817,1.2372,-0.9776,0.0284,-1.6749,-0.0744,-0.1021,-0.4146,-2.3859,-1.7254,-1.0345,-0.4742,-1.1723,0.8769,-0.5459,0.034,0.3884,0.0985,-0.7476,-0.7696,2
-1.794537704,-0.3503,0.7681,-1.0491,-1.348,0.1388,-1.4469,-1.4484,0.5708,-1.1005,-0.458,-0.2085,-0.0901,0.4079,-2.2359,-0.0438,-0.9702,-1.5011,-0.136,2.031,2
0.316200203,0.007,-0.6634,0.0421,0.3118,1.47,-1.7807,-0.0022,1.0633,-0.3317,0.2264,1.251,1.0677,-1.0173,0.9344,1.5466,-0.6135,-0.9014,1.3199,0.0031,1
1.188301703,1.4377,-1.0472,-0.3333,0.002,-0.5526,0.2204,1.7815,-0.0851,-0.3435,2.3182,-0.5935,0.9101,0.2978,-0.1055,-0.2425,-0.1287,-0.1545,0.8378,1.0984,1
0.505076306,1.1431,0.2093,-0.7728,0.088,0.6367,-0.2637,-0.2166,0.9802,0.5881,0.6199,0.567,0.9668,2.4931,1.3361,1.2602,0.5877,-0.4368,0.1747,-0.7909,1
1.29007576,0.8998,0.0445,-2.2138,-0.2939,0.9488,-1.7826,0.2616,-0.5073,-1.1364,0.3071,-0.1413,-0.1121,-1.9199,-0.9366,-1.0819,0.6045,-1.4536,-1.5183,-0.5734,2
1.201638816,0.374,1.4262,-0.3832,1.5541,0.7096,1.6772,-1.0305,1.5477,-0.6168,0.8137,0.4451,0.1532,0.7547,-0.8355,3.6489,-0.5607,1.6973,-1.7141,-1.4301,1
-1.629342074,-0.7766,-0.6256,-0.6686,-1.9106,0.276,-0.5052,0.0224,0.7628,1.8835,-1.1172,-0.2566,1.2376,-0.6564,-1.3697,0.1308,0.4558,-0.4197,-1.4734,-0.8224,2
-0.143905426,1.2005,-0.8379,0.8651,0.5403,0.5862,0.7106,1.1052,1.5213,1.3026,1.1169,0.6286,0.29,0.0528,1.6972,-0.0347,-0.3419,-0.1996,-0.931,0.9529,1
0.645222547,-0.0126,-0.4434,-1.7764,0.2193,-1.3461,-2.0509,0.9511,0.7597,-0.315,-0.1786,-0.8391,-0.5745,-0.7295,0.419,0.1565,-0.2963,-0.5336,-0.5957,-1.3981,2
0.025860752,0.9173,-0.1946,0.4581,1.2,0.6664,0.2755,0.5491,2.2416,1.6118,0.4892,1.6966,0.0381,0.875,-1.18,-0.334,-0.6262,0.4469,0.438,0.7259,1
-0.20408205,0.4395,0.5367,-0.5838,-1.675,1.0702,0.3267,1.7687,1.1717,0.1101,-0.1989,1.7941,2.4229,0.8947,-0.7766,-0.295,-0.176,0.0743,0.9255,0.4511,1
0.017481103,-1.7839,-0.762,-1.2576,-1.2595,0.3483,-0.668,-0.7833,1.0412,0.7229,-1.1376,-0.8956,0.0101,-0.6812,-1.0281,-0.5423,0.2657,0.0839,2.0119,-1.2201,2
-0.594067204,0.9947,-0.1382,-1.2448,-0.2672,-0.0152,0.3997,0.3565,0.4449,-0.5436,-0.4365,-0.1398,0.8365,1.9218,0.4696,0.8791,0.0347,2.3211,2.6975,1.0128,1
-1.849959605,0.7845,-0.1539,1.7932,2.1672,0.8241,-0.0112,0.599,0.0994,-0.6226,2.0199,2.918,2.225,1.7755,-1.0172,0.5986,1.413,-1.3775,1.3186,-0.1864,1
-1.083614111,-0.6947,-1.0467,-0.8736,0.1355,-1.8588,-0.8036,-0.0744,-0.3427,-0.3464,-1.2251,-1.1887,-0.7261,-1.8281,2.0404,-0.7558,1.5458,-1.3899,-0.1172,0.1648,2
-1.622788497,-1.6352,-1.1449,-1.8822,-0.6442,-0.5345,-1.5471,-0.9065,-0.5052,-1.2715,-0.6845,-1.144,-1.0733,-2.4129,-0.2259,0.7964,-0.3143,-1.5508,-0.9879,1.8826,2
0.703046148,0.4918,0.6388,0.0925,-0.2397,2.7769,1.083,-0.2875,0.2586,1.351,-0.368,0.7305,-0.1528,0.1612,0.823,0.7822,-0.4879,0.3365,0.3859,-0.3102,1
0.766835015,0.9278,-1.3782,-1.9835,-0.5196,-0.0348,-0.5462,-0.0349,-0.8868,1.1421,0.9296,-1.0995,-0.1525,0.6323,0.001,-0.4162,0.2488,-0.6823,0.6116,-0.3654,2
-0.099799006,1.5193,1.0311,-0.459,-0.2621,0.6266,1.7655,-0.3172,0.6221,-0.2027,-0.1029,1.6748,-0.4923,0.785,0.8805,-0.4049,0.2904,0.4148,0.2229,0.4877,1
1.400041564,2.4056,0.711,1.1446,0.4006,0.6571,1.2661,2.1208,2.4798,0.9497,0.8303,1.2514,-1.6534,0.6915,2.2744,0.0855,0.9612,1.1231,0.5448,0.4468,1
0.510472644,1.8326,-0.0852,1.3514,1.6322,0.6608,0.2429,-0.7807,-0.0121,0.6617,0.3981,2.8085,0.0397,0.8019,-1.4603,1.4977,2.1084,-1.0848,1.3749,-0.0806,1
0.958412046,-1.4084,-1.2877,-0.1667,2.7547,-1.0188,-1.7477,0.0421,-0.2859,-1.9198,-0.1012,0.0614,-0.006,0.1811,0.3057,1.2891,-0.2474,-0.0516,1.2849,0.4887,2
1.231001689,-0.3885,-0.0876,0.539,-0.9154,0.4304,0.9795,-0.123,0.4404,0.8313,0.4068,1.5015,0.5864,1.4284,-0.1721,-0.1496,1.3565,-0.2032,-1.0304,-0.1749,1
0.897545811,-0.8877,0.7305,-1.7384,-0.4248,-1.2787,-0.3939,1.4607,0.3883,-0.0513,0.1717,-0.1221,-0.8288,1.2687,-0.3497,0.0361,0.0364,0.3639,0.9762,-0.0773,2
-1.535805736,0.8202,0.7946,0.6281,0.5715,-1.4849,-0.4875,1.3692,0.9808,0.4079,0.5482,0.8027,0.4003,1.2081,0.4865,-0.1386,-0.543,0.7925,-0.541,-0.1847,1
-1.275832413,-0.8856,0.9584,0.4206,1.0739,-0.3533,1.9285,1.6882,-0.4441,-0.3857,-0.298,0.2107,-0.3561,1.2989,-0.9935,0.3516,1.0536,0.4191,-0.6185,0.6682,1
-0.567818854,-0.8492,-0.3693,-0.6755,-0.209,-0.0102,0.0921,-1.713,0.8068,0.4134,-0.665,-0.3874,-0.1631,-0.4464,-0.5144,1.5461,0.2341,0.0894,-1.1801,0.6344,2
1.081030519,1.6841,2.5231,0.7214,0.2297,0.7009,-0.765,-0.826,1.3717,0.1687,1.0548,1.9196,-0.0701,0.2243,-0.4377,0.225,0.2434,-0.7833,1.202,1.1351,1
-2.09718038,-0.5747,-0.0999,0.3893,-0.1469,0.5117,-0.1984,-0.3475,0.2756,-1.1451,-1.121,-2.571,-1.2375,-1.7145,-0.4235,-0.3184,0.4785,-1.5632,0.1205,0.5078,2
-0.913218958,-0.9718,1.7246,1.7414,0.5929,1.2809,-0.2575,-0.2789,-0.0214,0.7843,1.0158,0.9639,0.7723,-1.1384,-0.6595,1.4411,2.7889,0.6012,0.8167,0.7325,1
-0.257476439,-2.2029,-0.4929,0.1536,1.4039,-1.3687,0.1229,0.1675,-0.4153,-0.9024,-1.3574,0.5034,1.0599,-0.0229,-0.7219,-0.2137,-1.4615,-0.1608,-0.0991,-1.8218,2
0.436613825,-0.8375,-0.2725,0.2243,-1.2545,1.1815,2.0109,1.1717,1.0115,1.1363,-0.731,0.0813,-0.0593,0.1827,1.0533,0.672,1.5349,-0.4264,0.4335,0.3413,1
0.924711088,0.4174,-0.5987,1.1113,1.5414,1.7802,0.4885,-0.051,-0.7323,0.3575,-0.5372,-0.4114,1.0576,0.7927,-0.852,1.2563,-0.1427,0.4546,0.5733,0.7029,1
-0.18614612,-0.1039,-1.1191,-0.9437,1.3949,-0.2427,-0.6573,-0.0563,-1.4583,0.8167,-0.4535,0.4663,0.6574,-1.366,1.4978,0.3598,-0.275,-1.1843,-0.7259,-0.2519,2
-0.938674974,0.1017,-0.3828,-1.3768,-1.9889,-1.1478,-0.0694,0.154,-0.3899,-0.3388,-0.6989,-0.0734,-0.8165,0.4022,0.7177,-0.4418,0.2456,0.0095,-0.2453,-1.5457,2
0.173131504,-1.4119,-0.1286,1.5224,-0.0594,-0.03,-1.1479,-0.0728,0.1258,-1.8907,-1.2454,0.0458,-1.1689,-1.2205,-1.2456,0.1007,0.2912,0.4137,0.4333,-0.4303,2
0.194877206,0.6307,-0.3796,-0.8681,-0.962,-0.8513,0.9148,-0.1518,-0.266,0.1083,-1.6134,-0.7206,-0.7799,-0.2073,0.7907,-0.022,0.4798,-0.8385,0.5743,-0.5185,2
0.262363684,0.7298,0.9034,0.3464,-0.9552,0.8712,-0.1589,0.6994,0.2315,1.0542,0.8838,0.4301,1.1948,0.0546,0.8641,0.2615,-0.0473,-0.0071,0.8662,-0.5797,1
-0.598525199,-1.0877,-0.005,-1.039,-0.7755,0.0026,-1.9299,-0.0837,-0.9068,0.4335,-0.1996,-0.3365,-1.1088,-1.2278,-0.17,-0.5306,-0.0501,-0.1886,-0.1333,-1.6804,2
1.142606663,-1.2559,0.4797,0.4252,1.5893,0.3087,0.3361,0.4778,1.2645,1.5342,0.8062,-0.1464,0.5389,0.3053,1.4133,-0.6929,0.8424,0.8301,-0.3431,1.7444,1
-0.731406543,-0.8314,-1.1396,-0.0261,-0.5992,-0.1729,0.4677,-1.4214,-0.9772,0.192,-0.1702,-0.7876,-0.9492,-2.0393,0.672,0.8771,-2.6805,0.5047,-0.7321,0.3672,2
-0.276336011,-1.1692,-1.3638,-0.3807,-0.2433,1.1335,-0.7506,0.1221,-1.3922,-0.8998,1.9434,-0.4663,-1.0871,-2.6022,-1.563,0.1831,-0.4415,-1.0586,0.5328,0.1632,2
-1.737589678,-1.4438,0.3774,-1.4598,-0.1624,-0.4454,-0.1114,-1.2454,1.0829,0.8867,0.9612,-1.8202,-0.6866,1.2179,0.6283,-0.4204,-0.5371,0.4229,-0.2606,-2.5933,2
-0.693530864,-0.5217,0.1295,0.2296,-0.0511,1.1771,1.4841,1.5261,0.0972,0.9574,-1.2069,0.0828,-0.6782,0.1966,1.4345,0.0989,-0.7063,-0.8289,1.8353,-0.6255,1
0.469305795,0.2466,0.478,0.2606,0.8946,-0.0468,0.7844,1.0536,1.2063,0.5644,0.0409,1.0254,-0.4607,1.0573,0.4301,-0.0662,-1.0913,1.2635,-0.5676,-0.037,1
-1.02810904,0.6976,0.2684,-0.4758,-1.7968,-1.8076,-1.1264,-0.1114,-2.1656,-0.5454,-0.4652,-0.2867,-0.1975,-0.4654,-1.0766,-1.0997,0.534,-1.2801,0.7914,1.0496,2
1.984077702,0.6517,0.4499,0.3853,0.0509,0.9586,-0.0457,0.8288,1.1098,-0.5822,1.1217,-0.1291,-0.3998,-2.0871,-0.8331,1.0919,2.427,0.763,0.1728,0.2531,1
-1.07136883,-2.0195,-0.0553,0.2754,-0.7481,-1.4938,-0.7403,-0.4326,0.4586,-1.434,-0.3747,-0.3799,0.3429,-0.3473,-1.4752,-0.6433,-1.0613,0.6144,-0.5021,-1.7885,2
-0.263573564,-0.6896,-1.0231,-1.0378,0.3149,-1.032,0.9257,-1.1041,-0.0066,-0.3508,-1.2651,1.7408,-1.7237,-1.8592,0.7711,0.0112,0.0495,-1.7442,-1.6367,0.5638,2
-1.675502265,-0.933,0.7131,0.705,-0.781,1.699,-0.3613,-0.311,-0.1669,-0.2476,-0.6903,0.7479,1.1412,1.0333,-1.2008,0.6838,-0.9938,-1.4359,2.1039,-0.8193,2
-1.365841938,-1.3534,-0.2344,0.1402,1.5479,-1.3276,-1.1918,1.4328,-0.0765,-0.4135,-1.2831,0.4448,1.3291,-1.3777,-1.0256,-0.8379,-1.2087,0.1375,-0.6201,-1.2503,2
2.530844306,-0.3783,1.0417,-0.1325,1.0508,0.9134,-0.9646,-0.0437,-1.2886,-0.2367,0.8075,1.1318,-0.7184,-1.4145,0.9008,0.8075,0.248,0.4623,1.1416,0.9941,1
1.25561619,1.8583,1.3231,-0.4554,-0.4269,1.5146,0.4444,0.4703,-1.2574,1.9725,0.6655,0.1529,-1.1069,-0.5062,-0.3641,0.4459,0.1422,1.5372,0.3713,-0.4346,1
0.948135205,-1.0578,-0.6675,-1.6622,-1.6121,-0.7737,0.1191,-0.6845,-0.6972,0.3208,-0.2229,-0.7444,-0.5498,-1.7593,-0.1443,-1.0359,-1.3775,-0.0468,0.4201,-0.4011,2
1.208042508,1.3138,0.3648,0.8143,1.919,0.3561,-0.1444,-2.1034,0.1352,0.0856,0.8556,1.6442,1.5225,0.4429,-0.1813,1.1095,1.3962,0.7578,1.0009,-0.2559,1
-1.253617991,1.5396,-0.368,0.8428,2.3583,-0.4744,0.4889,-1.0201,0.0766,0.1998,0.3215,0.6533,2.7112,0.2277,-0.5932,1.1534,0.1656,0.5488,0.6951,1.1414,1
-0.939754737,-0.886,0.2625,0.2088,0.2838,1.2259,-1.1884,-1.5112,-1.3683,0.0763,-0.0634,0.0109,-1.1102,0.6247,-1.0771,-1.6833,-0.9719,-0.6361,-0.637,-1.3462,2
0.305461019,-1.3199,0.0764,0.2562,2.1166,2.5802,1.4539,-0.0329,1.4459,-0.0318,0.1339,0.5614,0.6983,-0.3078,0.4213,-0.0378,1.1662,-0.3294,0.7326,0.8138,1
0.31830255,-0.9268,0.481,0.3174,-0.3529,-0.6588,-0.9262,-0.593,-0.8449,-0.4665,-0.0256,0.1897,-1.0658,-1.1648,-1.738,-0.7179,-0.2835,0.9513,-1.5505,-1.4432,2
1.141679006,0.5438,-0.038,-0.6098,-0.0649,1.7033,0.895,0.8482,-0.5177,1.4911,-1.0601,0.5721,-0.2396,0.6118,-1.9573,-1.2001,1.1522,0.3481,0.1406,-0.2417,1
1.961427302,-0.9649,0.2296,-0.5634,1.254,-0.0705,-0.0939,-1.2397,1.1101,1.3519,-0.4781,-0.7131,-0.3326,0.0319,0.5565,-0.0983,0.5031,-1.2948,0.6431,-0.8371,2
-0.059079588,-0.5645,0.4762,0.2547,-1.1825,-0.6406,-1.2597,-1.0592,-1.239,-1.543,-0.501,0.3372,-1.8969,0.46,0.3752,0.424,0.2714,-0.4244,-0.2837,-0.4597,2
-0.888044648,-1.1383,-0.8525,-0.0724,-0.0693,-1.4359,-1.6198,-0.2972,-0.1713,-0.5554,0.4137,0.9988,0.2916,-0.2486,-0.4352,-0.2185,0.8713,-0.8561,-0.8662,-0.4361,2
0.966271705,-0.3943,1.5093,-0.2594,-1.1664,0.2373,-0.4491,-2.5735,-0.721,0.224,-0.8127,0.3908,1.8315,-0.4159,-0.1407,-0.2816,-0.7092,0.6105,-1.3187,-0.8376,2
-0.675759846,-0.8673,-1.5068,-2.957,-0.4687,-1.9384,-0.5013,-0.1671,0.0022,-0.942,-1.5281,-0.5996,-1.6928,-1.4158,-0.7617,-0.339,-0.2097,-0.8983,0.5434,-0.8083,2
0.234316461,-2.0936,2.5043,-1.1255,0.0992,-1.0263,-1.8291,-0.5072,2.1146,-0.4559,1.0893,-0.5109,-0.206,-0.851,-0.4798,-0.4594,-0.7053,0.9407,-1.1777,0.3905,2
-0.670892533,-2.3664,-0.2716,0.5378,0.7703,0.2145,-0.4394,-0.3462,-1.8084,0.9064,-0.9237,-0.743,-0.6148,0.517,0.6317,-0.4643,0.8652,0.2687,-1.2335,-0.8855,2
-0.22051459,-0.3559,-0.0104,0.7507,1.6303,-1.0027,-0.2951,-0.7248,-2.915,-1.2426,0.3655,0.2834,0.9401,-0.3137,-0.5484,0.4637,-0.8794,-1.7795,0.1995,-0.4198,2
1.438625666,1.7074,0.1826,1.4754,0.1735,-0.5765,1.0041,-0.2538,1.01,0.2342,-0.6538,2.2495,-0.7416,1.4152,0.3851,1.874,0.3376,1.1332,0.0346,-0.2204,1
0.28980215,1.0914,-0.4035,-1.1033,-0.0085,-0.2346,0.1239,1.8656,-0.4828,0.7326,1.3288,-0.1189,-0.1517,0.3981,-0.3482,0.5272,1.4889,-0.793,1.1957,1.8231,1
-0.867339267,0.1333,0.2406,0.479,0.1245,0.4465,-0.1566,-0.0928,-0.35,0.2557,-0.0281,-0.9718,-0.9795,0.3857,0.5332,-1.5208,1.6906,-0.2172,2.5813,-0.5923,1
-0.567896464,0.9721,0.9365,-0.7846,-1.6392,0.2479,1.1852,-0.4318,1.1925,0.8903,0.4447,1.9131,1.1561,0.4345,-0.4934,0.5343,0.8809,-0.3153,0.5575,0.0089,1
