P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,Class,TSNE.x,TSNE.y,TSNE.jaccard,MDS.x,MDS.y,MDS.jaccard,Isomap.x,Isomap.y,Isomap.jaccard,Spectral.x,Spectral.y,Spectral.jaccard
0.004308,0.0,0.0,0.0,0.0032240000000000003,0.00093,0.0,0.0,0.0,0.0,0.0,6.2e-05,0.0,0.0,6.2e-05,0.0016120000000000002,0.000465,0.0,0.0,0.006075,0.15309,0.021077,0.0,0.0,6.2e-05,0.011779,0.001023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005331,0.0005269999999999999,0.0,0.0,0.002945,0.177205,0.128262,0.0,0.0,6.2e-05,0.03577,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001674,0.00062,0.000248,0.0,0.000961,1.0,0,3,-0.2395,-0.3593,0.4666666666666667,0.3557,-0.0724,0.6923076923076923,0.6860,-0.2081,0.375,0.5684,0.8894,0.29411764705882354
0.000728,0.0,0.0,0.0,0.00325,0.000922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025421,0.087906,0.0,0.0,4.9e-05,0.21632,0.006792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004850999999999999,4.9e-05,0.0,0.0,0.044584,0.172512,0.7605390000000001,0.0,0.0,0.0008730000000000001,0.093533,0.000243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012225,0.0008730000000000001,0.0016010000000000002,0.0,0.007811,1.0,0,3,-0.1071,-0.1788,0.29411764705882354,0.5798,-0.1706,0.047619047619047616,0.7607,-0.2802,0.2222222222222222,0.3649,0.4996,0.047619047619047616
0.000675,0.0,0.0005059999999999999,0.0,0.000886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.022823,0.041385000000000005,0.0,0.0,0.003375,0.244558,0.116267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,0.0,0.003333,0.35141700000000003,0.04476,0.0,0.0,0.013078,0.269111,0.0005480000000000001,0.0,0.0,0.006708,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,0.0,0.000717,0.0,0.005189,1.0,0,3,-0.2742,-0.4814,0.4666666666666667,0.4482,-0.0357,0.29411764705882354,0.7376,-0.2141,0.2222222222222222,0.5756,0.8862,0.15789473684210525
0.002106,0.0,0.0,0.0,0.000549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005951,0.0,0.0,0.0,0.002838,0.04605,0.016571000000000002,0.0,0.0,0.0,0.08386,0.015747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000183,0.0,0.0,0.0,0.000275,1.0,0.940767,0.0,0.0,0.000183,0.48732,0.000275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002563,0.006775,0.000549,0.0,0.000824,0.985352,0,3,-0.1627,-0.7932,0.15789473684210525,0.8714,-0.0290,0.15789473684210525,0.7372,-0.2001,0.15789473684210525,0.3542,0.4794,0.1
0.139977,0.009488,0.00018,0.000611,0.039064,0.101739,0.0,0.0,0.0,0.0,0.0,0.000359,0.0,0.0,0.000144,0.00115,0.000503,0.0,0.0,0.0023,0.104435,0.039855,0.0,0.0,0.000467,0.016244,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001797,0.000395,0.0,0.0,0.002911,0.16251,0.06321399999999999,0.0,0.0,0.000216,0.035686,0.001402,0.0,0.0,0.000108,0.0,0.0,0.0,0.0,0.0,0.0,0.000647,0.000216,0.002444,0.0,0.001258,1.0,0,3,-0.1858,-0.3600,0.375,0.3540,-0.0226,0.1,0.7029,-0.1450,0.15789473684210525,0.5527,0.8438,0.2222222222222222
0.007344,0.0,0.012464,0.001133,0.010744,0.0,0.0,0.0,0.0,0.0,0.0,0.005666,0.0,0.0,0.00554,0.000378,0.0,0.0,0.0,0.003609,0.21374,0.274173,0.0,0.0,0.000755,0.047843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000797,4.2e-05,0.0,0.0,0.002518,0.24253,0.021445,0.0,0.0,0.001259,0.016031999999999998,0.026523,0.0,0.0,0.009443,0.0,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.000378,0.026775,0.0,0.001091,1.0,0,3,-0.1348,-0.4033,0.29411764705882354,0.3697,-0.0402,0.29411764705882354,0.7133,-0.1411,0.15789473684210525,0.5771,0.8997,0.375
0.027512,0.0,0.0,0.005531,0.076579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.099999999999999e-05,0.0,0.0,0.0,0.004963,0.899667,0.07438099999999999,0.0,0.0,0.006453,0.068496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000496,7.099999999999999e-05,0.0,0.0,0.031412,1.0,0.030348000000000007,0.0,0.0,0.014252,0.054315,0.000567,0.0,0.0,0.000993,0.0,0.0,0.0,0.0,0.0,0.0,0.005531,0.0,7.099999999999999e-05,0.0,0.084237,0.770191,0,3,-0.3817,-0.7469,0.29411764705882354,0.6648,0.0006,0.15789473684210525,0.3744,-0.0163,0.5714285714285714,0.3871,0.2709,0.047619047619047616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000468,0.0012289999999999998,0.0,0.0,0.0,0.044598,0.019197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000146,0.000117,0.0,0.0,5.9e-05,0.125629,0.238792,0.0,0.0,0.0,0.032658,0.000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002458,0.001756,0.002078,0.0,5.9e-05,1.0,0,3,-0.1826,-0.2626,0.4666666666666667,0.3949,-0.1126,0.29411764705882354,0.6552,-0.2437,0.375,0.5203,0.8096,0.15789473684210525
0.012532,0.0,0.000822,0.0,0.007499,0.0,0.0,0.0,0.0,0.0,0.0,0.00113,0.0,0.0,0.005804,0.042373,0.001335,0.0,0.0,0.043092,0.188341,0.06076,0.0,0.0,0.000205,0.036569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009348,0.027375,0.000822,0.0,0.0,0.009194,1.0,0.172522,0.0,0.0,0.000668,0.097535,0.000308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000154,0.0151,0.003852,0.001387,0.0,0.007447,0.807293,0,3,-0.2708,-0.7911,0.5714285714285714,0.5730,-0.0836,0.375,0.5224,-0.1647,0.5714285714285714,0.4341,0.6102,0.5714285714285714
0.016446000000000002,0.0,0.0,5.9e-05,0.009927,0.000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-05,0.002115,0.001057,0.0,0.0,0.000675,0.018385,0.004376,0.0,0.0,8.8e-05,0.002702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004082,2.9e-05,0.0,0.0,0.002056,0.041909,0.099236,0.0,0.0,2.9e-05,0.23072,0.005727,0.0,0.0,0.000117,0.0,0.0,0.0,0.0,0.0,0.0,0.001527,0.000206,0.020206,0.0,0.000117,1.0,0,3,-0.2363,-0.2097,0.5714285714285714,0.3791,-0.1195,0.5714285714285714,0.6506,-0.2553,0.6923076923076923,0.5108,0.7783,0.375
0.046078,0.0,0.000155,7.7e-05,0.009448,0.0,0.0,0.0,0.0,0.0,0.0,0.000387,0.0,0.0,0.0,0.003562,0.006505,0.0,0.0,0.002091,0.415705,0.048169,0.0,0.0,0.00031,0.011384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00937,0.006195,0.0,0.0,0.007434,0.743205,0.050879,0.0,0.0,0.004569,0.026098000000000003,0.000929,0.0,0.0,0.0011619999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.005576,0.002168,0.003098,0.0,0.020754,1.0,0,3,-0.3290,-0.6864,0.4666666666666667,0.5215,-0.0413,0.2222222222222222,0.5665,-0.0911,0.5714285714285714,0.4701,0.6678,0.1
0.000176,0.0,2.9e-05,0.0,0.000294,0.033606,0.001086,0.0,0.0,0.002583,0.000235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003111,0.01444,0.0,0.0,0.0,0.031434,0.170291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705,0.126031,0.000235,0.0,2.9e-05,0.077632,0.00047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004138,0.0,0.0,1.0,0,3,-0.1896,-0.2299,0.5714285714285714,0.3742,-0.1109,0.5714285714285714,0.6782,-0.2343,0.375,0.5100,0.7554,0.29411764705882354
0.138155,0.0,0.0,0.0,0.117107,0.0,0.0,0.0,0.0,0.0,0.0,0.000383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403432,0.0789,0.0,0.0,0.0,0.103967,0.008611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.658949,0.491453,0.0,0.0,0.0,0.152379,0.007973000000000001,0.0,0.0,0.000319,0.0,0.0,0.0,0.0,0.0,0.0,6.4e-05,0.000128,0.014862,0.0,0.000128,1.0,0,3,-0.3352,-0.5761,0.375,0.5608,0.0359,0.375,0.6950,-0.1695,0.047619047619047616,0.4516,0.6432,0.29411764705882354
0.093136,0.0,8e-05,0.0,0.014794,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061262,0.05168,0.0,0.0,0.0,0.024737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29292,0.182864,0.0,0.0,0.0,0.083313,0.003608,0.0,0.0,0.0008820000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007417,0.0,0.0,1.0,0,3,-0.1979,-0.4348,0.375,0.3976,-0.0488,0.2222222222222222,0.6936,-0.2058,0.2222222222222222,0.6322,0.9884,0.29411764705882354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.002278,0.0,0.0,0.0,0.022568,0.000305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021089,0.054835,0.0,0.0,0.0,0.08494199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,7e-05,1.0,0,3,-0.1973,-0.2597,0.375,0.3649,-0.1278,0.5714285714285714,0.6785,-0.2398,0.15789473684210525,0.5046,0.7749,0.375
0.000121,0.0,0.000121,0.000566,0.001414,0.00509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000404,0.019634,0.00097,0.0,0.0,0.005615,0.05062,0.085525,0.0,0.0,0.000162,0.100796,0.0,0.0,0.0,0.0,0.0,0.008928,0.000364,0.0,0.0,0.003717,0.038541000000000006,0.000121,0.0,0.0,0.0043630000000000006,0.54256,0.09413,0.0,0.0,0.000323,0.032804,0.0,0.0,0.0,0.0,0.0,0.000202,4e-05,0.0,0.0,0.000242,0.00404,0.000566,4e-05,0.0,0.004444,1.0,0,3,-0.2163,-0.6025,0.375,0.4634,-0.0702,0.29411764705882354,0.6779,-0.1937,0.15789473684210525,0.5797,0.9004,0.1
0.002409,0.0,0.0,0.0,0.006509,0.131164,0.0,0.0,0.0,0.025372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020092,0.027986,0.0,0.0,0.0,0.123014,0.211943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.989698,0.0,0.0,0.0,0.045361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008047,0,3,-0.2741,-0.9114,0.5714285714285714,0.7732,0.1296,0.15789473684210525,0.5878,-0.3974,0.29411764705882354,0.3499,0.4410,0.1
0.002376,0.0,0.010312,0.00096,0.109185,0.28206,0.0,0.0,0.0,0.0,0.0,0.016225999999999997,0.0,0.0,0.012536,0.001415,0.000253,0.0,0.0,0.003488,0.141788,0.13481300000000002,0.0,0.0,0.002325,0.150584,0.002174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004246,0.001516,0.0,0.0,0.008897,0.42855,0.123894,0.0,0.0,0.00091,0.02123,0.007886,0.0,0.0,0.001314,0.0,0.0,0.0,0.0,0.0,0.0,0.012789,0.007481,0.012587,0.0,0.013395,1.0,0,3,-0.1783,-0.5343,0.29411764705882354,0.4302,0.0481,0.2222222222222222,0.7272,-0.1272,0.29411764705882354,0.5930,0.8914,0.1
0.001473,0.0,0.0,0.000539,0.002407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323,0.110077,0.002766,0.0,0.0,0.000467,0.000683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.0,0.00028700000000000004,0.248177,0.01649,0.0,0.0,0.00115,0.007365000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05,0.0,0.0,0.000251,1.0,0,3,-0.1761,-0.3677,0.29411764705882354,0.3659,-0.0834,0.5714285714285714,0.6921,-0.2154,0.4666666666666667,0.5852,0.9204,0.2222222222222222
0.0,0.0,0.000263,0.0,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.0,0.089085,0.357075,0.0,0.0,0.0,0.114193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.000315,0.0,0.0,0.000788,0.6237,0.040971,0.0,0.0,0.0024690000000000003,0.022271,0.0,0.0,0.0,0.00015800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.006881,0.0004730000000000001,5.3e-05,0.0,0.026578,1.0,0,3,-0.1856,-0.6283,0.5714285714285714,0.5209,-0.0697,0.5714285714285714,0.7281,-0.2039,0.047619047619047616,0.4716,0.6890,0.2222222222222222
0.09742,0.0,0.0,0.0,0.484219,0.299393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032929,0.403642,0.0,0.0,0.0,0.057663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893475,0.244158,0.0,0.0,0.001062,0.170561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152,0.00091,0.0,0.0,0.0,1.0,0,3,-0.1600,-0.6912,0.29411764705882354,0.6950,0.1065,0.1,0.7674,-0.1713,0.047619047619047616,0.4116,0.5626,0.1
0.0,0.0,0.005335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001283,0.0,0.0,0.0,0.0,0.638169,0.009454,0.0,0.0,0.317396,0.4698810000000001,0.000743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203269,0.050851,0.0,0.0,0.013978999999999998,0.107847,0.0,0.0,0.0,0.000135,0.01641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142963,0.18436,0,4,-0.8296,0.2003,0.5714285714285714,-0.1451,-0.6692,0.375,-0.7433,0.4833,0.6923076923076923,-0.7423,0.1481,0.1
0.0,0.0,0.0,0.8402209999999999,0.0,0.0,0.0,0.038128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121534,0.003836,0.0,0.0,1.0,0.162104,0.0,0.0,0.033246,0.015519,0.0,0.0,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.004475,0.025806,0.000407,0.0,0.079512,0.224179,0.005987,0.0,0.0,0.00372,0.001337,0.000407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003604,0.002499,0.000116,0,4,-0.6755,0.3273,0.4666666666666667,0.0079,-0.7545,0.375,-0.8678,0.7071,0.4666666666666667,-0.3784,0.1640,0.29411764705882354
0.0,0.0,0.0,1.0,0.001649,0.0,0.0,0.047145,0.000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032977,0.008183,0.0,0.0,0.118107,0.060214,0.000122,0.0,0.000916,0.003481,6.1e-05,0.0,0.0,6.1e-05,0.000122,0.0,0.0,0.0,0.0,0.0,0.000733,0.003908,0.0008550000000000001,0.0,0.002382,0.012947,0.0064730000000000005,0.0,0.0,0.0,0.001221,0.001588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-05,0.000611,0.000366,0,4,-0.9171,0.4615,0.6923076923076923,-0.0050,-0.4869,0.375,-0.5034,0.7118,0.6923076923076923,-0.6392,0.1483,0.29411764705882354
0.0,0.0,0.0,0.779892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003204,0.0,0.0,0.0,1.0,0.163829,0.0,0.0,0.08572,0.106349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001001,0.0,0.0,0.008612,0.189465,0.013219,0.0,0.0,0.017024,0.012217,0.0,0.0,0.0,0.0,0.001202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002804,0.011015,0.004006,0,4,-0.9156,0.0470,0.6923076923076923,-0.2980,-0.5726,0.2222222222222222,-0.7533,0.2262,0.29411764705882354,-0.5473,0.1713,0.1
0.0,0.0,0.0,0.25758400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016133,0.000138,0.0,0.0,1.0,0.135204,0.0,0.0,0.28206,0.178778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034500000000000004,0.028958,0.0,0.0,0.030405,0.294264,0.0033090000000000003,0.0,0.0025510000000000003,0.158163,0.014686,0.0,0.0,0.000552,0.00524,0.000621,0.0,0.0,0.0,0.0,0.0,0.000483,0.0,0.0,0.0,0.018753,0.030957,0.000276,0,4,-0.8323,-0.0435,0.5714285714285714,-0.3380,-0.4476,0.29411764705882354,-0.7449,0.0447,0.29411764705882354,-0.4618,0.1822,0.1
0.0,8.3e-05,0.001243,0.4347180000000001,0.0,0.0,0.0,0.001243,0.0,0.0,0.0,0.0,0.0,0.0,0.000332,0.192655,0.0,0.0,0.0,1.0,0.120783,0.0,0.0,0.251844,0.227887,0.0,0.0,0.0,0.0008289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.009865,0.018901,0.0,0.0,0.022797,0.262207,0.015999,0.0,0.001492,0.110835,0.042361,0.0,0.0,0.00058,0.010528,0.008621,0.0,0.0,0.0,0.0,0.00024900000000000004,0.003399,0.001907,0.0,8.3e-05,0.012186,0.089115,0.009202,0,4,-0.8541,-0.0191,0.4666666666666667,-0.3327,-0.4891,0.15789473684210525,-0.7485,0.1001,0.15789473684210525,-0.4870,0.1779,0.1
0.000378,6.3e-05,0.0,1.0,0.051955,6.3e-05,0.0,0.111531,0.016689,0.0,0.0,0.0,0.000126,0.0007559999999999999,0.000126,0.0017,0.0,0.0,0.0,0.160904,0.103218,0.002645,0.0,0.035519,0.08993,0.029977,0.0,0.000126,0.00932,0.0,0.0,0.0,0.0,6.3e-05,0.0,0.00063,0.003842,0.0,0.0,0.000189,0.031299,0.022734,0.006361,0.000378,0.014044,0.013855,0.027584,0.000189,0.0,0.00126,0.0,0.0,0.0,0.0,0.0,0.0,0.005101,0.010076,0.0,0.00296,0.000252,0.0182,0.010832,0,4,-0.9174,0.4389,0.5714285714285714,-0.0391,-0.4613,0.6923076923076923,-0.4795,0.7052,0.5714285714285714,-0.6641,0.1437,0.2222222222222222
0.0,0.000162,0.000162,1.0,0.002833,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677082,0.024286,0.0,0.0,0.40395,0.10548,0.002752,0.0,8.1e-05,0.000405,0.0,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0,0.0,0.116004,0.126123,0.009148,0.0,0.037157,0.096819,0.044766,0.002995,0.001538,0.001457,0.008095,0.016919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00429,0.025176,0.042905,0.019267,0,4,-0.8692,0.1747,0.2222222222222222,-0.1907,-0.6384,0.2222222222222222,-0.7971,0.4874,0.375,-0.9770,0.1340,0.4666666666666667
0.002851,0.0,0.0,1.0,0.002013,0.0,0.0,0.0,0.0,0.0,0.0,0.000335,0.0,0.0,0.00218,0.098457,0.00151,0.0,0.0,0.924354,0.184837,0.001677,0.0,0.205971,0.004529,0.000335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002851,0.027004000000000004,0.000839,0.0,0.091915,0.03472,0.09309,0.001174,0.007716,0.001342,0.0,0.000168,0.000168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010902,0.000671,0.001677,0.0,0.007212,0.073633,0,4,-0.9293,0.1178,0.4666666666666667,-0.2566,-0.6377,0.4666666666666667,-0.7387,0.3559,0.15789473684210525,-0.5918,0.1620,0.1
0.000145,0.002755,0.001015,0.672588,0.000145,0.0,0.0,0.008773,0.0,0.0,0.0,0.0,0.002538,0.008265,0.000943,0.370188,7.3e-05,0.0,0.0,1.0,0.020953,0.0,0.0,0.044153,0.0071049999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.000145,0.0,0.0,0.0,0.127601,0.0074680000000000015,0.0,0.0,0.096788,0.069238,0.00377,0.0,0.000435,0.000725,0.001088,7.3e-05,7.3e-05,0.0,7.3e-05,0.00058,0.000435,0.0,0.0,0.0,0.011165,0.018995,0.0013050000000000002,0.0,0.003625,0.022983,0.023635,0.005582999999999999,0,4,-0.9579,-0.0071,0.5714285714285714,-0.3735,-0.5200,0.2222222222222222,-0.7843,0.1655,0.29411764705882354,-0.4602,0.1798,0.2222222222222222
0.0033840000000000003,0.00519,0.001805,1.0,0.000113,0.0,0.0,0.274481,0.000338,0.0,0.0,0.0075590000000000015,0.00079,0.000113,0.0,0.001128,0.0,0.0,0.0,0.03204,0.008348000000000001,0.0,0.0,0.345668,0.032378,0.0,0.0,0.109883,0.018502,0.0,0.0,0.006092,0.006318,0.0005639999999999999,0.0,0.0,0.0,0.0,0.0,0.035875,0.007445999999999999,0.0005639999999999999,0.0,0.232062,0.108303,0.004964,0.0,0.034296,0.064756,0.024819,0.000338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131995,0.121728,0.023691,0.00079,0,4,-0.7816,0.4706,0.375,0.0256,-0.5978,0.15789473684210525,-0.5762,0.7731,0.375,-0.5751,0.1493,0.047619047619047616
0.0,0.0,0.0,1.0,0.000195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033057,0.0,0.0,0.0,0.535349,0.08444700000000001,0.0,0.0,0.047489,0.075183,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000683,0.013944,0.0,0.0,0.000293,0.046904,0.008094,0.0,0.0,0.00195,0.004681,0.000195,0.0,0.0,0.0,0.000585,0.0,0.0,0.0,0.0,0.0,0.000585,0.005363000000000001,0.0,0.0,0.0,0.002048,0.001463,0,4,-0.9318,0.2789,0.375,-0.1515,-0.5244,0.4666666666666667,-0.6851,0.5515,0.29411764705882354,-0.8668,0.1383,0.2222222222222222
0.0,0.0,0.0,0.448705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000409,0.0,0.0,0.0,1.0,0.019816,0.0,0.0,0.098498,0.004793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00304,0.0,0.0,0.058105,0.01023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,-0.9132,-0.0342,0.5714285714285714,-0.2990,-0.4522,0.375,-0.7224,0.1017,0.29411764705882354,-0.4435,0.1767,0.2222222222222222
0.0,0.000489,0.002077,1.0,0.001344,0.0,0.0,0.005009,0.0,0.0,0.0,0.000733,0.0,0.0008550000000000001,0.004887,0.070128,0.0,0.0,0.0,0.738913,0.202199,0.000244,0.0,0.336469,0.248992,0.000367,0.0,0.00281,0.00281,0.0,0.0,0.0,0.000122,0.000122,0.0,0.008308,0.024679,0.0,0.0,0.023213,0.220037,0.031521,0.0,0.008064,0.12706199999999998,0.063775,0.000733,0.000489,0.001588,0.021747,0.033476,0.0,0.0,0.0,0.0,0.0,0.0032990000000000003,0.009285,0.0,0.000244,0.015883,0.08088,0.022602,0,4,-0.8697,0.1909,0.6923076923076923,-0.2157,-0.6370,0.4666666666666667,-0.7462,0.4423,0.6923076923076923,-0.8466,0.1440,0.15789473684210525
0.0,0.0,0.0,0.8402209999999999,0.0,0.0,0.0,0.038128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121534,0.003836,0.0,0.0,1.0,0.162104,0.0,0.0,0.033246,0.015519,0.0,0.0,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.004475,0.025806,0.000407,0.0,0.079512,0.224179,0.005987,0.0,0.0,0.00372,0.001337,0.000407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003604,0.002499,0.000116,0,4,-0.6756,0.3278,0.4666666666666667,0.0079,-0.7545,0.375,-0.8678,0.7071,0.4666666666666667,-0.3783,0.1640,0.29411764705882354
0.0,0.0,0.000831,0.956077,0.000192,0.0,0.0,0.05492,0.0,0.0,0.0,0.001854,0.0,0.0,0.0005110000000000001,0.004220000000000001,0.0,0.0,0.0,0.177866,0.01739,0.0,0.0,1.0,0.309379,0.0,0.0,0.035931,0.032415,0.0,0.0,0.0,0.000384,6.4e-05,0.0,6.4e-05,0.000767,0.0,0.0,0.004475,0.04501,0.004667,0.0,0.034013,0.198645,0.005051,6.4e-05,0.000384,0.0005110000000000001,0.000192,0.006393,0.0,0.0,0.0,0.0,0.0,0.0,0.0005110000000000001,0.0,0.00243,0.001215,0.006074,0.025126,0,4,-0.6923,0.3288,0.375,-0.0225,-0.7980,0.5714285714285714,-0.8367,0.6809,0.375,-0.3637,0.1650,0.29411764705882354
